,OG,dN_dS
1524,OG1795.out_yn00,0.0757
1525,OG6297.out_yn00,0.1588
1526,OG6577.out_yn00,0.22585
1527,OG2390.out_yn00,0.0482
1528,OG2483.out_yn00,0.1899
1529,OG2285.out_yn00,0.1613
1530,OG4002.out_yn00,0.1173
1531,OG6767.out_yn00,0.14145
1532,OG3248.out_yn00,0.1988
1533,OG1513.out_yn00,0.0931
1534,OG3534.out_yn00,0.0819
1535,OG3998.out_yn00,0.1713
1536,OG2924.out_yn00,0.1489
1537,OG2243.out_yn00,0.0966
1538,OG7476.out_yn00,0.0915
1539,OG6996.out_yn00,0.2157
1540,OG4525.out_yn00,0.2819
1541,OG3825.out_yn00,0.1586
1542,OG6559.out_yn00,0.1018
1543,OG4349.out_yn00,0.1903
1544,OG1837.out_yn00,0.0995
1545,OG1522.out_yn00,0.0872
1546,OG5675.out_yn00,0.3883
1547,OG4043.out_yn00,0.1215
1548,OG2235.out_yn00,0.1128
1549,OG1237.out_yn00,0.1289
1550,OG1491.out_yn00,0.0741
1551,OG2753.out_yn00,0.2912
1552,OG6760.out_yn00,0.32920000000000005
1553,OG1320.out_yn00,0.1554
1554,OG3315.out_yn00,0.3163
1555,OG4461.out_yn00,0.148
1556,OG1940.out_yn00,0.1333
1557,OG4938.out_yn00,0.1425
1558,OG5568.out_yn00,0.11904999999999999
1559,OG1653.out_yn00,0.0595
1560,OG3730.out_yn00,0.2015
1561,OG5551.out_yn00,0.3002
1562,OG3527.out_yn00,0.2506
1563,OG6830.out_yn00,0.2098
1564,OG3356.out_yn00,0.0657
1565,OG3633.out_yn00,0.1461
1566,OG4011.out_yn00,0.1018
1567,OG6671.out_yn00,0.1291
1568,OG2651.out_yn00,0.0683
1569,OG5545.out_yn00,0.20465
1570,OG1765.out_yn00,0.0881
1571,OG4019.out_yn00,0.2646
1572,OG3733.out_yn00,0.2504
1573,OG6353.out_yn00,0.155
1574,OG7888.out_yn00,0.24919999999999998
1575,OG1630.out_yn00,0.2997
1576,OG6855.out_yn00,0.20625
1577,OG5411.out_yn00,0.1242
1578,OG5039.out_yn00,0.14
1579,OG6534.out_yn00,0.3352
1580,OG3340.out_yn00,0.2015
1581,OG3890.out_yn00,0.1285
1582,OG4963.out_yn00,0.1229
1583,OG6574.out_yn00,0.1166
1584,OG3427.out_yn00,0.2187
1585,OG4522.out_yn00,0.3274
1586,OG1942.out_yn00,0.0889
1587,OG1446.out_yn00,0.0522
1588,OG1608.out_yn00,0.0779
1589,OG2068.out_yn00,0.0544
1590,OG3286.out_yn00,0.1616
1591,OG7269.out_yn00,0.181
1592,OG3422.out_yn00,0.1132
1593,OG6772.out_yn00,0.3555
1594,OG5372.out_yn00,0.1425
1595,OG6337.out_yn00,0.08545
1596,OG7816.out_yn00,0.3597
1597,OG3467.out_yn00,0.1189
1598,OG7726.out_yn00,0.1672
1599,OG2244.out_yn00,0.1752
1600,OG6819.out_yn00,0.26785000000000003
1601,OG10624.out_yn00,0.2536
1602,OG3226.out_yn00,0.0577
1603,OG1230.out_yn00,0.0741
1604,OG4040.out_yn00,0.19585
1605,OG7937.out_yn00,0.5433
1606,OG2582.out_yn00,0.1648
1607,OG17583.out_yn00,0.3384
1608,OG4572.out_yn00,0.1134
1609,OG5352.out_yn00,0.2663
1610,OG4271.out_yn00,0.2488
1611,OG2252.out_yn00,0.0737
1612,OG7246.out_yn00,0.23105
1613,OG2954.out_yn00,0.0767
1614,OG17676.out_yn00,0.0931
1615,OG3271.out_yn00,0.2258
1616,OG1875.out_yn00,0.0233
1617,OG6358.out_yn00,0.16185
1618,OG17682.out_yn00,0.1425
1619,OG1188.out_yn00,0.0923
1620,OG2506.out_yn00,0.0868
1621,OG3845.out_yn00,0.093
1622,OG7261.out_yn00,0.17625000000000002
1623,OG2280.out_yn00,0.0916
1624,OG4117.out_yn00,0.1537
1625,OG7171.out_yn00,0.3097
1626,OG2037.out_yn00,0.1546
1627,OG5940.out_yn00,0.19169999999999998
1628,OG3105.out_yn00,0.1999
1629,OG1307.out_yn00,0.2157
1630,OG3339.out_yn00,0.1991
1631,OG1379.out_yn00,0.2308
1632,OG1377.out_yn00,0.1033
1633,OG17683.out_yn00,0.1282
1634,OG3681.out_yn00,0.1399
1635,OG6912.out_yn00,0.1534
1636,OG3610.out_yn00,0.2274
1637,OG3254.out_yn00,0.2546
1638,OG4039.out_yn00,0.2372
1639,OG2149.out_yn00,0.1538
1640,OG2072.out_yn00,0.1089
1641,OG3142.out_yn00,0.229
1642,OG1900.out_yn00,0.087
1643,OG5643.out_yn00,0.1816
1644,OG1133.out_yn00,0.1359
1645,OG7002.out_yn00,0.15635
1646,OG4241.out_yn00,0.3135
1647,OG7764.out_yn00,0.2108
1648,OG6745.out_yn00,0.121
1649,OG8254.out_yn00,0.2072
1650,OG3134.out_yn00,0.1414
1651,OG3775.out_yn00,0.0972
1652,OG1640.out_yn00,0.1396
1653,OG1709.out_yn00,0.047
1654,OG7042.out_yn00,0.21234999999999998
1655,OG2631.out_yn00,0.1179
1656,OG4033.out_yn00,0.1314
1657,OG2109.out_yn00,0.1143
1658,OG3483.out_yn00,0.2018
1659,OG4158.out_yn00,0.1739
1660,OG1336.out_yn00,0.0605
1661,OG4061.out_yn00,0.1206
1662,OG7329.out_yn00,0.24375
1663,OG4067.out_yn00,0.139
1664,OG2324.out_yn00,0.2701
1665,OG6391.out_yn00,0.1643
1666,OG2574.out_yn00,0.1846
1667,OG4222.out_yn00,0.1116
1668,OG1529.out_yn00,0.0367
1669,OG3454.out_yn00,0.1109
1670,OG3482.out_yn00,0.1883
1671,OG4584.out_yn00,0.2333
1672,OG1731.out_yn00,0.1304
1673,OG3050.out_yn00,0.1408
1674,OG6762.out_yn00,0.1852
1675,OG3196.out_yn00,0.1153
1676,OG2754.out_yn00,0.0644
1677,OG2454.out_yn00,0.1041
1678,OG2662.out_yn00,0.1434
1679,OG1719.out_yn00,0.1039
1680,OG4015.out_yn00,0.1964
1681,OG3445.out_yn00,0.1064
1682,OG6427.out_yn00,0.3317
1683,OG8339.out_yn00,0.22649999999999998
1684,OG3269.out_yn00,0.0933
1685,OG5736.out_yn00,0.2607
1686,OG2862.out_yn00,0.251
1687,OG17637.out_yn00,0.3498
1688,OG3410.out_yn00,0.1367
1689,OG3574.out_yn00,0.2317
1690,OG3788.out_yn00,0.1534
1691,OG2836.out_yn00,0.0379
1692,OG7988.out_yn00,0.06914999999999999
1693,OG2404.out_yn00,0.0788
1694,OG1481.out_yn00,0.1291
1695,OG4894.out_yn00,0.1174
1696,OG2002.out_yn00,0.0726
1697,OG1594.out_yn00,0.1305
1698,OG5106.out_yn00,0.15165
1699,OG1897.out_yn00,0.1175
1700,OG6673.out_yn00,0.1048
1701,OG2854.out_yn00,0.09
1702,OG5503.out_yn00,0.1168
1703,OG6773.out_yn00,0.20989999999999998
1704,OG6649.out_yn00,0.18365
1705,OG6342.out_yn00,0.1003
1706,OG7500.out_yn00,0.3457
1707,OG2550.out_yn00,0.1718
1708,OG4288.out_yn00,0.0851
1709,OG2967.out_yn00,0.1034
1710,OG11668.out_yn00,0.1177
1711,OG2758.out_yn00,0.2295
1712,OG6311.out_yn00,0.1233
1713,OG6949.out_yn00,0.07865
1714,OG2527.out_yn00,0.1167
1715,OG2729.out_yn00,0.046
1716,OG3786.out_yn00,0.1872
1717,OG3874.out_yn00,0.1647
1718,OG4939.out_yn00,0.1583
1719,OG1385.out_yn00,0.1239
1720,OG3951.out_yn00,0.1456
1721,OG2313.out_yn00,0.0682
1722,OG3519.out_yn00,0.1519
1723,OG2914.out_yn00,0.149
1724,OG4991.out_yn00,0.203
1725,OG2387.out_yn00,0.0448
1726,OG4022.out_yn00,0.23
1727,OG1680.out_yn00,0.0563
1728,OG5553.out_yn00,0.35335
1729,OG4141.out_yn00,0.2335
1730,OG2451.out_yn00,0.1017
1731,OG1941.out_yn00,0.0166
1732,OG4545.out_yn00,0.254
1733,OG1353.out_yn00,0.0901
1734,OG6411.out_yn00,0.1639
1735,OG7600.out_yn00,0.1278
1736,OG3764.out_yn00,0.1172
1737,OG5614.out_yn00,0.2077
1738,OG1299.out_yn00,0.0796
1739,OG7040.out_yn00,0.16365000000000002
1740,OG2458.out_yn00,0.1238
1741,OG3135.out_yn00,0.0709
1742,OG2486.out_yn00,0.1014
1743,OG6626.out_yn00,0.2502
1744,OG1301.out_yn00,0.1788
1745,OG4717.out_yn00,0.2569
1746,OG4031.out_yn00,0.3125
1747,OG6615.out_yn00,0.1672
1748,OG7430.out_yn00,0.1442
1749,OG4734.out_yn00,0.3802
1750,OG6521.out_yn00,0.22560000000000002
1751,OG2821.out_yn00,0.266
1752,OG17658.out_yn00,0.2346
1753,OG4918.out_yn00,0.1766
1754,OG3252.out_yn00,0.1123
1755,OG17622.out_yn00,0.2233
1756,OG2801.out_yn00,0.0681
1757,OG8125.out_yn00,0.2088
1758,OG1645.out_yn00,0.0566
1759,OG7077.out_yn00,0.2426
1760,OG4004.out_yn00,0.1157
1761,OG3073.out_yn00,0.0854
1762,OG1598.out_yn00,0.084
1763,OG6477.out_yn00,0.3455
1764,OG3224.out_yn00,0.3461
1765,OG1351.out_yn00,0.0571
1766,OG1893.out_yn00,0.0459
1767,OG2705.out_yn00,0.1177
1768,OG3424.out_yn00,0.1394
1769,OG5222.out_yn00,0.1508
1770,OG4855.out_yn00,0.3175
1771,OG8005.out_yn00,0.1701
1772,OG3205.out_yn00,0.0994
1773,OG6906.out_yn00,0.20015
1774,OG3689.out_yn00,0.191
1775,OG1288.out_yn00,0.0931
1776,OG3571.out_yn00,0.0632
1777,OG4124.out_yn00,0.1839
1778,OG4443.out_yn00,0.3168
1779,OG16243.out_yn00,0.1328
1780,OG1632.out_yn00,0.0382
1781,OG4071.out_yn00,0.0695
1782,OG3426.out_yn00,0.0925
1783,OG17588.out_yn00,0.2738
1784,OG4720.out_yn00,0.1222
1785,OG6719.out_yn00,0.113
1786,OG3754.out_yn00,0.1056
1787,OG2180.out_yn00,0.1087
1788,OG4018.out_yn00,0.2378
1789,OG1372.out_yn00,0.0698
1790,OG1622.out_yn00,0.0489
1791,OG1211.out_yn00,0.1973
1792,OG1947.out_yn00,0.1168
1793,OG4219.out_yn00,0.1942
1794,OG5540.out_yn00,0.1324
1795,OG11392.out_yn00,0.0943
1796,OG6319.out_yn00,0.1355
1797,OG1822.out_yn00,0.07
1798,OG2726.out_yn00,0.1622
1799,OG6909.out_yn00,0.18065
1800,OG3175.out_yn00,0.138
1801,OG6672.out_yn00,0.1912
1802,OG2519.out_yn00,0.128
1803,OG2794.out_yn00,0.1034
1804,OG4190.out_yn00,0.1888
1805,OG2596.out_yn00,0.0821
1806,OG6354.out_yn00,0.2366
1807,OG3912.out_yn00,0.242
1808,OG2315.out_yn00,0.0698
1809,OG6481.out_yn00,0.2072
1810,OG1490.out_yn00,0.2538
1811,OG5727.out_yn00,0.2579
1812,OG6821.out_yn00,0.1409
1813,OG8421.out_yn00,0.1607
1814,OG1920.out_yn00,0.0385
1815,OG5123.out_yn00,0.2794
1816,OG17630.out_yn00,0.5297
1817,OG3569.out_yn00,0.139
1818,OG2704.out_yn00,0.0356
1819,OG2711.out_yn00,0.0984
1820,OG2929.out_yn00,0.0572
1821,OG2911.out_yn00,0.0932
1822,OG4683.out_yn00,0.2991
1823,OG6340.out_yn00,0.2217
1824,OG7984.out_yn00,0.2117
1825,OG3552.out_yn00,0.1393
1826,OG3358.out_yn00,0.1189
1827,OG1441.out_yn00,0.1635
1828,OG6568.out_yn00,0.1782
1829,OG2573.out_yn00,0.0973
1830,OG4614.out_yn00,0.1384
1831,OG4132.out_yn00,0.2653
1832,OG1373.out_yn00,0.1089
1833,OG3082.out_yn00,0.1434
1834,OG4025.out_yn00,0.2558
1835,OG3086.out_yn00,0.1672
1836,OG6238.out_yn00,0.2281
1837,OG2500.out_yn00,0.1401
1838,OG1744.out_yn00,0.083
1839,OG2224.out_yn00,0.0586
1840,OG3645.out_yn00,0.2177
1841,OG17679.out_yn00,0.2725
1842,OG1389.out_yn00,0.0992
1843,OG4074.out_yn00,0.1884
1844,OG8432.out_yn00,0.1245
1845,OG2859.out_yn00,0.1478
1846,OG6634.out_yn00,0.1968
1847,OG1287.out_yn00,0.1735
1848,OG1676.out_yn00,0.1428
1849,OG3878.out_yn00,0.165
1850,OG3941.out_yn00,0.0738
1851,OG2028.out_yn00,0.0545
1852,OG2594.out_yn00,0.0955
1853,OG17599.out_yn00,0.2067
1854,OG6371.out_yn00,0.2057
1855,OG3056.out_yn00,0.151
1856,OG3984.out_yn00,0.1866
1857,OG1681.out_yn00,0.0242
1858,OG2231.out_yn00,0.158
1859,OG6487.out_yn00,0.10335
1860,OG1586.out_yn00,0.0585
1861,OG4422.out_yn00,0.2169
1862,OG2184.out_yn00,0.0918
1863,OG1509.out_yn00,0.0545
1864,OG4637.out_yn00,0.0809
1865,OG6722.out_yn00,0.2749
1866,OG11549.out_yn00,0.1678
1867,OG5665.out_yn00,0.08355
1868,OG3283.out_yn00,0.2023
1869,OG2590.out_yn00,0.0742
1870,OG13893.out_yn00,0.0989
1871,OG3773.out_yn00,0.0342
1872,OG4480.out_yn00,0.2948
1873,OG10251.out_yn00,0.1821
1874,OG2650.out_yn00,0.1959
1875,OG2901.out_yn00,0.1046
1876,OG5542.out_yn00,0.2714
1877,OG1993.out_yn00,0.1268
1878,OG1892.out_yn00,0.0833
1879,OG2698.out_yn00,0.1487
1880,OG1172.out_yn00,0.1227
1881,OG8479.out_yn00,0.3964
1882,OG3746.out_yn00,0.1091
1883,OG5907.out_yn00,0.1299
1884,OG2561.out_yn00,0.1397
1885,OG2525.out_yn00,0.1277
1886,OG3476.out_yn00,0.3171
1887,OG17684.out_yn00,0.1185
1888,OG2464.out_yn00,0.0984
1889,OG6406.out_yn00,0.0984
1890,OG2868.out_yn00,0.1083
1891,OG3536.out_yn00,0.2197
1892,OG1692.out_yn00,0.117
1893,OG8188.out_yn00,0.1537
1894,OG10081.out_yn00,0.1769
1895,OG9618.out_yn00,0.1427
1896,OG1780.out_yn00,0.117
1897,OG1998.out_yn00,0.053
1898,OG2707.out_yn00,0.1658
1899,OG2389.out_yn00,0.2665
1900,OG6208.out_yn00,0.1425
1901,OG2896.out_yn00,0.1032
1902,OG4745.out_yn00,0.1652
1903,OG1363.out_yn00,0.0313
1904,OG7542.out_yn00,0.21275
1905,OG3181.out_yn00,0.1364
1906,OG8482.out_yn00,0.222
1907,OG5527.out_yn00,0.2449
1908,OG2757.out_yn00,0.0648
1909,OG2919.out_yn00,0.1344
1910,OG2563.out_yn00,0.2644
1911,OG3608.out_yn00,0.1389
1912,OG1210.out_yn00,0.0741
1913,OG4247.out_yn00,0.1079
1914,OG3863.out_yn00,0.1145
1915,OG7075.out_yn00,0.12065000000000001
1916,OG4137.out_yn00,0.1039
1917,OG1984.out_yn00,0.0207
1918,OG2665.out_yn00,0.0691
1919,OG3238.out_yn00,0.1189
1920,OG3342.out_yn00,0.2614
1921,OG2171.out_yn00,0.0639
1922,OG8772.out_yn00,0.3455
1923,OG4187.out_yn00,0.2269
1924,OG4457.out_yn00,0.1626
1925,OG3868.out_yn00,0.239
1926,OG7078.out_yn00,0.20745
1927,OG3541.out_yn00,0.1854
1928,OG5813.out_yn00,0.2673
1929,OG1295.out_yn00,0.087
1930,OG2300.out_yn00,0.1311
1931,OG7379.out_yn00,0.262
1932,OG2116.out_yn00,0.0806
1933,OG1492.out_yn00,0.1315
1934,OG3547.out_yn00,0.219
1935,OG3726.out_yn00,0.1074
1936,OG1434.out_yn00,0.086
1937,OG4264.out_yn00,0.2422
1938,OG3230.out_yn00,0.1229
1939,OG2161.out_yn00,0.0869
1940,OG16248.out_yn00,0.18655
1941,OG1536.out_yn00,0.1739
1942,OG10259.out_yn00,0.30215000000000003
1943,OG2589.out_yn00,0.1386
1944,OG3885.out_yn00,0.1458
1945,OG6709.out_yn00,0.1819
1946,OG2438.out_yn00,0.1055
1947,OG17096.out_yn00,0.2287
1948,OG4688.out_yn00,0.1854
1949,OG2270.out_yn00,0.2425
1950,OG3949.out_yn00,0.0456
1951,OG4363.out_yn00,0.1555
1952,OG3498.out_yn00,0.1227
1953,OG2077.out_yn00,0.089
1954,OG2269.out_yn00,0.1868
1955,OG4080.out_yn00,0.0783
1956,OG7087.out_yn00,0.3367
1957,OG3680.out_yn00,0.2205
1958,OG3512.out_yn00,0.1416
1959,OG3090.out_yn00,0.084
1960,OG4017.out_yn00,0.098
1961,OG3496.out_yn00,0.2139
1962,OG4164.out_yn00,0.091
1963,OG2986.out_yn00,0.09
1964,OG6418.out_yn00,0.239
1965,OG2941.out_yn00,0.1167
1966,OG1889.out_yn00,0.2504
1967,OG2019.out_yn00,0.0685
1968,OG14420.out_yn00,0.26335
1969,OG2044.out_yn00,0.0949
1970,OG6299.out_yn00,0.305
1971,OG7114.out_yn00,0.1919
1972,OG4201.out_yn00,0.089
1973,OG2583.out_yn00,0.0635
1974,OG17642.out_yn00,0.1836
1975,OG3289.out_yn00,0.0864
1976,OG3822.out_yn00,0.3534
1977,OG1967.out_yn00,0.0692
1978,OG4138.out_yn00,0.102
1979,OG1290.out_yn00,0.0798
1980,OG2358.out_yn00,0.0898
1981,OG2013.out_yn00,0.1226
1982,OG7280.out_yn00,0.2905
1983,OG1559.out_yn00,0.2383
1984,OG3207.out_yn00,0.0968
1985,OG3616.out_yn00,0.1524
1986,OG16239.out_yn00,0.2013
1987,OG2142.out_yn00,0.0869
1988,OG2333.out_yn00,0.132
1989,OG4414.out_yn00,0.3258
1990,OG3234.out_yn00,0.2103
1991,OG4508.out_yn00,0.1886
1992,OG3079.out_yn00,0.1856
1993,OG17113.out_yn00,0.2461
1994,OG2778.out_yn00,0.2201
1995,OG3353.out_yn00,0.0772
1996,OG2507.out_yn00,0.1311
1997,OG3985.out_yn00,0.2754
1998,OG1950.out_yn00,0.1167
1999,OG3522.out_yn00,0.12075
2000,OG1600.out_yn00,0.1417
2001,OG10093.out_yn00,0.33555
2002,OG5284.out_yn00,0.144
2003,OG6614.out_yn00,0.171
2004,OG2605.out_yn00,0.13
2005,OG4050.out_yn00,0.1218
2006,OG3725.out_yn00,0.1199
2007,OG1879.out_yn00,0.0726
2008,OG17606.out_yn00,0.2087
2009,OG7548.out_yn00,0.09675
2010,OG3394.out_yn00,0.166
2011,OG1868.out_yn00,0.0789
2012,OG4877.out_yn00,0.1861
2013,OG17335.out_yn00,0.1684
2014,OG3632.out_yn00,0.1837
2015,OG6711.out_yn00,0.13425
2016,OG2497.out_yn00,0.1013
2017,OG4448.out_yn00,0.0418
2018,OG2987.out_yn00,0.139
2019,OG5240.out_yn00,0.3089
2020,OG14460.out_yn00,0.17570000000000002
2021,OG4079.out_yn00,0.1342
2022,OG1278.out_yn00,0.1357
2023,OG4503.out_yn00,0.2539
2024,OG1767.out_yn00,0.0617
2025,OG1802.out_yn00,0.0462
2026,OG2824.out_yn00,0.09
2027,OG6434.out_yn00,0.1418
2028,OG17127.out_yn00,0.2159
2029,OG3088.out_yn00,0.1178
2030,OG6314.out_yn00,0.2797
2031,OG4265.out_yn00,0.1326
2032,OG1768.out_yn00,0.0615
2033,OG3510.out_yn00,0.1314
2034,OG3524.out_yn00,0.124
2035,OG1338.out_yn00,0.0996
2036,OG2669.out_yn00,0.1855
2037,OG17661.out_yn00,0.2003
2038,OG4325.out_yn00,0.0655
2039,OG4284.out_yn00,0.1023
2040,OG13227.out_yn00,0.2719
2041,OG2198.out_yn00,0.1338
2042,OG6820.out_yn00,0.2373
2043,OG3981.out_yn00,0.2075
2044,OG7425.out_yn00,0.16995
2045,OG2356.out_yn00,0.1395
2046,OG4535.out_yn00,0.1449
2047,OG1624.out_yn00,0.0824
2048,OG4257.out_yn00,0.1352
2049,OG4032.out_yn00,0.1915
2050,OG3464.out_yn00,0.1311
2051,OG4165.out_yn00,0.1664
2052,OG8481.out_yn00,0.187
2053,OG2127.out_yn00,0.0907
2054,OG1937.out_yn00,0.1236
2055,OG4398.out_yn00,0.075
2056,OG1606.out_yn00,0.102
2057,OG1932.out_yn00,0.1438
2058,OG3930.out_yn00,0.162
2059,OG17619.out_yn00,0.1599
2060,OG8783.out_yn00,0.3735
2061,OG6356.out_yn00,0.2725
2062,OG6428.out_yn00,0.1299
2063,OG1855.out_yn00,0.1352
2064,OG4150.out_yn00,0.2287
2065,OG1570.out_yn00,0.0939
2066,OG7363.out_yn00,0.1776
2067,OG2376.out_yn00,0.0473
2068,OG2962.out_yn00,0.1704
2069,OG1968.out_yn00,0.038
2070,OG7884.out_yn00,0.36775
2071,OG6588.out_yn00,0.21484999999999999
2072,OG3889.out_yn00,0.1878
2073,OG2092.out_yn00,0.0827
2074,OG7887.out_yn00,0.2587
2075,OG2844.out_yn00,0.138
2076,OG4051.out_yn00,0.0844
2077,OG2457.out_yn00,0.1171
2078,OG10453.out_yn00,0.2374
2079,OG4344.out_yn00,0.2363
2080,OG1425.out_yn00,0.3083
2081,OG1296.out_yn00,0.0829
2082,OG6624.out_yn00,0.0919
2083,OG2290.out_yn00,0.0758
2084,OG4713.out_yn00,0.3019
2085,OG3666.out_yn00,0.1498
2086,OG1743.out_yn00,0.0793
2087,OG1697.out_yn00,0.0609
2088,OG2834.out_yn00,0.1357
2089,OG2759.out_yn00,0.1052
2090,OG2764.out_yn00,0.1594
2091,OG1449.out_yn00,0.0397
2092,OG6413.out_yn00,0.098
2093,OG2558.out_yn00,0.0631
2094,OG1378.out_yn00,0.0909
2095,OG8327.out_yn00,0.2962
2096,OG4010.out_yn00,0.0918
2097,OG1771.out_yn00,0.0452
2098,OG8551.out_yn00,0.2579
2099,OG1783.out_yn00,0.0404
2100,OG3128.out_yn00,0.1543
2101,OG1238.out_yn00,0.0608
2102,OG3122.out_yn00,0.1363
2103,OG2137.out_yn00,0.0472
2104,OG6326.out_yn00,0.12575
2105,OG4062.out_yn00,0.1207
2106,OG1917.out_yn00,0.0958
2107,OG3614.out_yn00,0.1851
2108,OG5735.out_yn00,0.1356
2109,OG2889.out_yn00,0.1027
2110,OG3554.out_yn00,0.1872
2111,OG5733.out_yn00,0.2701
2112,OG2152.out_yn00,0.1145
2113,OG5941.out_yn00,0.1034
2114,OG1268.out_yn00,0.0977
2115,OG2829.out_yn00,0.2031
2116,OG1807.out_yn00,0.2227
2117,OG2510.out_yn00,0.0983
2118,OG2307.out_yn00,0.1405
2119,OG2038.out_yn00,0.0691
2120,OG1368.out_yn00,0.0578
2121,OG5152.out_yn00,0.1643
2122,OG2930.out_yn00,0.0598
2123,OG2291.out_yn00,0.0747
2124,OG2218.out_yn00,0.0654
2125,OG7820.out_yn00,0.1832
2126,OG2977.out_yn00,0.1124
2127,OG2051.out_yn00,0.1237
2128,OG3049.out_yn00,0.154
2129,OG3432.out_yn00,0.0991
2130,OG6652.out_yn00,0.1979
2131,OG2682.out_yn00,0.1252
2132,OG3491.out_yn00,0.2666
2133,OG7768.out_yn00,0.14905000000000002
2134,OG8336.out_yn00,0.3687
2135,OG4766.out_yn00,0.1673
2136,OG1628.out_yn00,0.1406
2137,OG1445.out_yn00,0.0543
2138,OG3408.out_yn00,0.0919
2139,OG2530.out_yn00,0.2415
2140,OG3770.out_yn00,0.2128
2141,OG3200.out_yn00,0.1604
2142,OG2140.out_yn00,0.0515
2143,OG6713.out_yn00,0.26905
2144,OG1450.out_yn00,0.2452
2145,OG4570.out_yn00,0.2962
2146,OG2584.out_yn00,0.344
2147,OG1365.out_yn00,0.0776
2148,OG4001.out_yn00,0.1942
2149,OG7124.out_yn00,0.1375
2150,OG3579.out_yn00,0.2021
2151,OG5557.out_yn00,0.1766
2152,OG6999.out_yn00,0.14765
2153,OG9767.out_yn00,0.13385
2154,OG4037.out_yn00,0.302
2155,OG5091.out_yn00,0.15765
2156,OG3416.out_yn00,0.1616
2157,OG2156.out_yn00,0.064
2158,OG1573.out_yn00,0.1059
2159,OG2378.out_yn00,0.2099
2160,OG2625.out_yn00,0.2157
2161,OG1982.out_yn00,0.0812
2162,OG3159.out_yn00,0.1327
2163,OG1679.out_yn00,0.0903
2164,OG2332.out_yn00,0.0137
2165,OG5307.out_yn00,0.35865
2166,OG5732.out_yn00,0.1323
2167,OG6237.out_yn00,0.15284999999999999
2168,OG10599.out_yn00,0.1328
2169,OG6436.out_yn00,0.2735
2170,OG6661.out_yn00,0.1891
2171,OG4433.out_yn00,0.1943
2172,OG2480.out_yn00,0.1042
2173,OG3133.out_yn00,0.3708
2174,OG13006.out_yn00,0.203
2175,OG6526.out_yn00,0.1536
2176,OG3710.out_yn00,0.1603
2177,OG2762.out_yn00,0.1063
2178,OG5327.out_yn00,0.0842
2179,OG2790.out_yn00,0.0834
2180,OG3368.out_yn00,0.1404
2181,OG6665.out_yn00,0.2613
2182,OG2169.out_yn00,0.078
2183,OG3123.out_yn00,0.1435
2184,OG3688.out_yn00,0.1118
2185,OG17086.out_yn00,0.1947
2186,OG2879.out_yn00,0.101
2187,OG4007.out_yn00,0.3124
2188,OG6479.out_yn00,0.3488
2189,OG6548.out_yn00,0.1081
2190,OG3433.out_yn00,0.366
2191,OG2909.out_yn00,0.1673
2192,OG3655.out_yn00,0.0778
2193,OG2903.out_yn00,0.1068
2194,OG4359.out_yn00,0.1823
2195,OG2617.out_yn00,0.17855
2196,OG17438.out_yn00,0.2855
2197,OG10257.out_yn00,0.17604999999999998
2198,OG5467.out_yn00,0.1856
2199,OG5794.out_yn00,0.29285
2200,OG3724.out_yn00,0.4157
2201,OG2391.out_yn00,0.105
2202,OG4250.out_yn00,0.1912
2203,OG9025.out_yn00,0.2258
2204,OG2899.out_yn00,0.04475
2205,OG2964.out_yn00,0.1573
2206,OG6813.out_yn00,0.1401
2207,OG7541.out_yn00,0.2114
2208,OG2377.out_yn00,0.0596
2209,OG3623.out_yn00,0.1506
2210,OG2666.out_yn00,0.1842
2211,OG1484.out_yn00,0.0516
2212,OG4095.out_yn00,0.1603
2213,OG3625.out_yn00,0.1675
2214,OG5102.out_yn00,0.1778
2215,OG5609.out_yn00,0.0938
2216,OG5908.out_yn00,0.2592
2217,OG6715.out_yn00,0.20845
2218,OG4587.out_yn00,0.1649
2219,OG4542.out_yn00,0.2293
2220,OG4411.out_yn00,0.2078
2221,OG1330.out_yn00,0.1374
2222,OG3765.out_yn00,0.3472
2223,OG6476.out_yn00,0.1579
2224,OG2158.out_yn00,0.0842
2225,OG3000.out_yn00,0.0937
2226,OG3514.out_yn00,0.1563
2227,OG4825.out_yn00,0.2438
2228,OG1901.out_yn00,0.0442
2229,OG1674.out_yn00,0.0745
2230,OG17667.out_yn00,0.1845
2231,OG2435.out_yn00,0.0698
2232,OG6707.out_yn00,0.28235
2233,OG3701.out_yn00,0.4105
2234,OG7885.out_yn00,0.20545
2235,OG3599.out_yn00,0.2331
2236,OG4560.out_yn00,0.1631
2237,OG3993.out_yn00,0.2496
2238,OG2893.out_yn00,0.1464
2239,OG5644.out_yn00,0.05785
2240,OG2462.out_yn00,0.1062
2241,OG4085.out_yn00,0.20405
2242,OG6858.out_yn00,0.1735
2243,OG2215.out_yn00,0.1133
2244,OG3959.out_yn00,0.2084
2245,OG7165.out_yn00,0.2061
2246,OG4258.out_yn00,0.1627
2247,OG2652.out_yn00,0.106
2248,OG16244.out_yn00,0.3198
2249,OG2129.out_yn00,0.0505
2250,OG4315.out_yn00,0.2147
2251,OG3594.out_yn00,0.1267
2252,OG6285.out_yn00,0.139
2253,OG2421.out_yn00,0.0782
2254,OG7427.out_yn00,0.2377
2255,OG3578.out_yn00,0.0902
2256,OG1846.out_yn00,0.0813
2257,OG1861.out_yn00,0.111
2258,OG11680.out_yn00,0.3762
2259,OG3690.out_yn00,0.1395
