,OG,dN_dS
1475,YEL021W.out_yn00,0.0
1476,YEL022W.out_yn00,0.1283
1477,YEL023C.out_yn00,1.3016
1478,YEL024W.out_yn00,0.0
1479,YEL025C.out_yn00,0.3887
1480,YEL026W.out_yn00,0.0
1481,YEL027W.out_yn00,0.0
1482,YEL028W.out_yn00,0.8103
1483,YEL029C.out_yn00,0.0
1484,YEL030W.out_yn00,1.2002
1485,YEL031W.out_yn00,0.0
1486,YEL032W.out_yn00,0.1336
1487,YEL033W.out_yn00,0.7522
1488,YEL034W.out_yn00,0.0
1489,YEL035C.out_yn00,1.0368
1490,YEL036C.out_yn00,0.0
1491,YEL037C.out_yn00,0.077
1492,YEL038W.out_yn00,0.8195
1493,YEL039C.out_yn00,0.0
1494,YEL040W.out_yn00,0.1745
1495,YEL041W.out_yn00,0.1627
1496,YEL042W.out_yn00,0.0608
1497,YEL043W.out_yn00,0.2956
1498,YEL044W.out_yn00,0.0
1499,YEL045C.out_yn00,0.8919
1500,YEL046C.out_yn00,0.0
1501,YEL047C.out_yn00,0.0
1502,YEL048C.out_yn00,0.3209
1503,YEL049W.out_yn00,0.0
1504,YEL050C.out_yn00,0.05
1505,YEL051W.out_yn00,0.0
1506,YEL052W.out_yn00,0.2218
1507,YEL053C.out_yn00,0.1951
1508,YEL054C.out_yn00,0.0
1509,YEL055C.out_yn00,1.3007
1510,YEL056W.out_yn00,0.0
1511,YEL057C.out_yn00,1.3323
1512,YEL058W.out_yn00,0.0
1513,YEL059W.out_yn00,1.0001
1514,YEL060C.out_yn00,0.1681
1515,YEL061C.out_yn00,0.1185
1516,YEL062W.out_yn00,0.0
1517,YEL063C.out_yn00,0.0
1518,YEL064C.out_yn00,0.7629
1519,YEL065W.out_yn00,0.2048
1520,YEL066W.out_yn00,1.3508
1521,YEL067C.out_yn00,1.4629
1522,YEL068C.out_yn00,1.4304
1523,YEL069C.out_yn00,0.9481
1524,YEL070W.out_yn00,4.3614
1525,YEL071W.out_yn00,0.0495
1526,YEL072W.out_yn00,0.0
1527,YEL073C.out_yn00,0.0
1528,YEL074W.out_yn00,1.6368
1529,YEL075C.out_yn00,
1530,YEL076C.out_yn00,
1531,YEL077C.out_yn00,1.3905
1532,YER001W.out_yn00,1.1469
1533,YER002W.out_yn00,0.1828
1534,YER003C.out_yn00,1.5957
1535,YER004W.out_yn00,0.0
1536,YER005W.out_yn00,0.2372
1537,YER006W.out_yn00,0.07375
1538,YER007W.out_yn00,0.3764
1539,YER008C.out_yn00,0.1792
1540,YER009W.out_yn00,0.0
1541,YER010C.out_yn00,0.2559
1542,YER011W.out_yn00,1.2323
1543,YER012W.out_yn00,0.0
1544,YER013W.out_yn00,0.3373
1545,YER014W.out_yn00,0.0
1546,YER015W.out_yn00,1.3028
1547,YER016W.out_yn00,0.0
1548,YER017C.out_yn00,0.0
1549,YER018C.out_yn00,0.0
1550,YER019W.out_yn00,0.2026
1551,YER020W.out_yn00,0.2078
1552,YER021W.out_yn00,0.0
1553,YER022W.out_yn00,0.1743
1554,YER023W.out_yn00,0.0
1555,YER024W.out_yn00,0.1253
1556,YER025W.out_yn00,0.0
1557,YER026C.out_yn00,0.0768
1558,YER027C.out_yn00,0.0615
1559,YER028C.out_yn00,1.3175
1560,YER029C.out_yn00,0.0
1561,YER030W.out_yn00,0.0
1562,YER031C.out_yn00,0.0
1563,YER032W.out_yn00,0.2554
1564,YER033C.out_yn00,0.3973
1565,YER034W.out_yn00,0.4688
1566,YER035W.out_yn00,0.0
1567,YER036C.out_yn00,0.0
1568,YER037W.out_yn00,0.0
1569,YER038C.out_yn00,0.1909
1570,YER039C.out_yn00,0.4627
1571,YER040W.out_yn00,0.2115
1572,YER041W.out_yn00,0.2132
1573,YER042W.out_yn00,0.0327
1574,YER043C.out_yn00,0.0
1575,YER044C.out_yn00,0.0
1576,YER045C.out_yn00,0.3792
1577,YER046W.out_yn00,0.0
1578,YER047C.out_yn00,0.2444
1579,YER048C.out_yn00,0.0673
1580,YER049W.out_yn00,0.3921
1581,YER050C.out_yn00,0.0
1582,YER051W.out_yn00,0.1792
1583,YER052C.out_yn00,0.0
1584,YER053C.out_yn00,0.0
1585,YER054C.out_yn00,0.359
1586,YER055C.out_yn00,0.0
1587,YER056C.out_yn00,1.0271
1588,YER057C.out_yn00,0.0
1589,YER058W.out_yn00,0.0
1590,YER059W.out_yn00,0.1701
1591,YER060W.out_yn00,0.0
1592,YER061C.out_yn00,0.0
1593,YER062C.out_yn00,0.0
1594,YER063W.out_yn00,0.0
1595,YER064C.out_yn00,0.2654
1596,YER065C.out_yn00,0.0
1597,YER066W.out_yn00,0.7257
1598,YER067W.out_yn00,0.0
1599,YER068W.out_yn00,0.1792
1600,YER069W.out_yn00,0.0848
1601,YER070W.out_yn00,0.069
1602,YER071C.out_yn00,4.0737000000000005
1603,YER072W.out_yn00,0.0
1604,YER073W.out_yn00,0.34365
1605,YER074W.out_yn00,1.0943
1606,YER075C.out_yn00,0.24480000000000002
1607,YER076C.out_yn00,0.4056
1608,YER077C.out_yn00,0.2923
1609,YER078C.out_yn00,0.1715
1610,YER079W.out_yn00,0.0
1611,YER080W.out_yn00,0.1856
1612,YER081W.out_yn00,0.0
1613,YER082C.out_yn00,0.0398
1614,YER083C.out_yn00,0.0
1615,YER084W.out_yn00,0.0
1616,YER085C.out_yn00,0.0
1617,YER086W.out_yn00,0.0
1618,YER087W.out_yn00,0.0568
1619,YER088C.out_yn00,0.2173
1620,YER089C.out_yn00,1.16125
1621,YER090W.out_yn00,0.0
1622,YER091C.out_yn00,0.0516
1623,YER092W.out_yn00,0.0
1624,YER093C.out_yn00,0.16595
1625,YER094C.out_yn00,1.5352
1626,YER095W.out_yn00,1.7302
1627,YER096W.out_yn00,0.2232
1628,YER097W.out_yn00,1.2401
1629,YER098W.out_yn00,1.3484
1630,YER099C.out_yn00,0.0
1631,YER100W.out_yn00,0.0
1632,YER101C.out_yn00,0.2549
1633,YER102W.out_yn00,1.0239
1634,YER103W.out_yn00,0.0
1635,YER104W.out_yn00,0.3616
1636,YER105C.out_yn00,0.1471
1637,YER106W.out_yn00,0.2055
1638,YER107C.out_yn00,0.0
1639,YER109C.out_yn00,1.2875
1640,YER110C.out_yn00,0.0
1641,YER111C.out_yn00,0.0465
1642,YER112W.out_yn00,0.0
1643,YER113C.out_yn00,0.0624
1644,YER114C.out_yn00,0.2737
1645,YER115C.out_yn00,0.0
1646,YER116C.out_yn00,0.3681
1647,YER117W.out_yn00,0.9302
1648,YER118C.out_yn00,0.0995
1649,YER119C.out_yn00,0.1459
1650,YER120W.out_yn00,0.0
1651,YER121W.out_yn00,0.1243
1652,YER122C.out_yn00,0.0
1653,YER123W.out_yn00,0.1036
1654,YER124C.out_yn00,0.39005
1655,YER125W.out_yn00,0.0227
1656,YER126C.out_yn00,0.0
1657,YER127W.out_yn00,0.3482
1658,YER128W.out_yn00,0.0
1659,YER129W.out_yn00,0.4373
1660,YER130C.out_yn00,0.1802
1661,YER131W.out_yn00,1.1318
1662,YER132C.out_yn00,0.2892
1663,YER133W.out_yn00,0.9585
1664,YER134C.out_yn00,0.1876
1665,YER135C.out_yn00,1.1683
1666,YER136W.out_yn00,0.0
1667,YER137C.out_yn00,0.0
1668,YER139C.out_yn00,0.1037
1669,YER140W.out_yn00,0.1976
1670,YER141W.out_yn00,0.0723
1671,YER142C.out_yn00,0.1569
1672,YER143W.out_yn00,0.5514
1673,YER144C.out_yn00,0.2274
1674,YER145C.out_yn00,0.0
1675,YER146W.out_yn00,0.0
1676,YER147C.out_yn00,0.213
1677,YER148W.out_yn00,0.0
1678,YER149C.out_yn00,0.1365
1679,YER150W.out_yn00,0.193
1680,YER151C.out_yn00,4.63985
1681,YER152C.out_yn00,0.0623
1682,YER153C.out_yn00,0.1479
1683,YER154W.out_yn00,0.0
1684,YER155C.out_yn00,0.1279
1685,YER156C.out_yn00,0.0
1686,YER157W.out_yn00,0.1378
1687,YER158C.out_yn00,0.0
1688,YER159C.out_yn00,0.0
1689,YER161C.out_yn00,0.0
1690,YER162C.out_yn00,0.0835
1691,YER163C.out_yn00,0.0
1692,YER164W.out_yn00,0.0913
1693,YER165W.out_yn00,0.0
1694,YER166W.out_yn00,0.0859
1695,YER167W.out_yn00,0.0751
1696,YER168C.out_yn00,0.0
1697,YER169W.out_yn00,0.0756
1698,YER170W.out_yn00,0.1417
1699,YER171W.out_yn00,0.0
1700,YER172C.out_yn00,4.6684
1701,YER173W.out_yn00,0.21610000000000001
1702,YER174C.out_yn00,0.0
1703,YER175C.out_yn00,0.0
1704,YER176W.out_yn00,0.1905
1705,YER177W.out_yn00,0.0557
1706,YER178W.out_yn00,0.0
1707,YER179W.out_yn00,0.7186999999999999
1708,YER180C.out_yn00,0.1793
1709,YER181C.out_yn00,3.2981
1710,YER182W.out_yn00,0.0
1711,YER183C.out_yn00,0.061
1712,YER184C.out_yn00,0.30610000000000004
1713,YER185W.out_yn00,0.3295
1714,YER186C.out_yn00,0.8963
1715,YER187W.out_yn00,0.3118
1716,YER188W.out_yn00,1.8643
1717,YER189W.out_yn00,
1718,YER190W.out_yn00,
1719,YFL001W.out_yn00,1.1169
1720,YFL002C.out_yn00,0.0
1721,YFL003C.out_yn00,1.0375
1722,YFL004W.out_yn00,0.3123
1723,YFL005W.out_yn00,0.0
1724,YFL007W.out_yn00,0.0572
1725,YFL008W.out_yn00,0.0436
1726,YFL009W.out_yn00,0.0
1727,YFL010C.out_yn00,0.2203
1728,YFL011W.out_yn00,1.2296
1729,YFL012W.out_yn00,1.6969
1730,YFL013C.out_yn00,0.1354
1731,YFL014W.out_yn00,0.0
1732,YFL015C.out_yn00,0.9253
1733,YFL016C.out_yn00,0.0
1734,YFL017C.out_yn00,0.0
1735,YFL018C.out_yn00,0.0
1736,YFL019C.out_yn00,0.7084
1737,YFL020C.out_yn00,0.0
1738,YFL021W.out_yn00,1.3925
1739,YFL022C.out_yn00,0.0
1740,YFL023W.out_yn00,1.4045
1741,YFL024C.out_yn00,0.2884
1742,YFL025C.out_yn00,0.1872
1743,YFL026W.out_yn00,0.1827
1744,YFL027C.out_yn00,0.2706
1745,YFL028C.out_yn00,0.0
1746,YFL029C.out_yn00,0.0
1747,YFL030W.out_yn00,0.0811
1748,YFL031W.out_yn00,0.9736
1749,YFL032W.out_yn00,0.6773
1750,YFL033C.out_yn00,0.1607
1751,YFL034W.out_yn00,0.339
1752,YFL036W.out_yn00,0.0884
1753,YFL037W.out_yn00,0.0
1754,YFL038C.out_yn00,0.0
1755,YFL039C.out_yn00,2.6617
1756,YFL040W.out_yn00,0.0498
1757,YFL041W.out_yn00,0.1251
1758,YFL042C.out_yn00,0.1885
1759,YFL044C.out_yn00,0.2139
1760,YFL045C.out_yn00,0.0
1761,YFL046W.out_yn00,0.0
1762,YFL047W.out_yn00,0.1002
1763,YFL048C.out_yn00,0.1793
1764,YFL049W.out_yn00,0.1808
1765,YFL050C.out_yn00,1.2252
1766,YFL051C.out_yn00,1.3012
1767,YFL052W.out_yn00,0.9918
1768,YFL053W.out_yn00,1.0719
1769,YFL054C.out_yn00,0.1566
1770,YFL055W.out_yn00,1.35
1771,YFL056C.out_yn00,0.2323
1772,YFL058W.out_yn00,0.0
1773,YFL059W.out_yn00,0.0
1774,YFL060C.out_yn00,2.7669
1775,YFL061W.out_yn00,
1776,YFL062W.out_yn00,0.8732
1777,YFL063W.out_yn00,1.1037
1778,YFL064C.out_yn00,
1779,YFL065C.out_yn00,
1780,YFL066C.out_yn00,1.2242
1781,YFL067W.out_yn00,0.7753
1782,YFL068W.out_yn00,
1783,YFR001W.out_yn00,0.0
1784,YFR002W.out_yn00,0.2393
1785,YFR003C.out_yn00,0.0
1786,YFR004W.out_yn00,0.0
1787,YFR005C.out_yn00,0.1775
1788,YFR006W.out_yn00,0.0917
1789,YFR007W.out_yn00,0.1878
1790,YFR008W.out_yn00,0.0
1791,YFR009W.out_yn00,0.0
1792,YFR010W.out_yn00,0.0
1793,YFR011C.out_yn00,0.0
1794,YFR012W.out_yn00,1.5975
1795,YFR013W.out_yn00,0.2701
1796,YFR014C.out_yn00,0.6441
1797,YFR015C.out_yn00,0.0636
1798,YFR016C.out_yn00,1.353
1799,YFR017C.out_yn00,0.0
1800,YFR018C.out_yn00,0.23765
1801,YFR019W.out_yn00,0.115
1802,YFR020W.out_yn00,0.7439
1803,YFR021W.out_yn00,0.038
1804,YFR022W.out_yn00,0.1308
1805,YFR023W.out_yn00,0.2299
1806,YFR025C.out_yn00,0.3214
1807,YFR026C.out_yn00,1.0093
1808,YFR027W.out_yn00,0.0
1809,YFR028C.out_yn00,4.2988
1810,YFR029W.out_yn00,1.4131
1811,YFR030W.out_yn00,0.1045
1812,YFR031C.out_yn00,0.0636
1813,YFR032C.out_yn00,0.0
1814,YFR033C.out_yn00,0.0
1815,YFR034C.out_yn00,0.412
1816,YFR035C.out_yn00,1.0376
1817,YFR036W.out_yn00,0.0
1818,YFR037C.out_yn00,0.2155
1819,YFR038W.out_yn00,0.0
1820,YFR039C.out_yn00,0.0941
1821,YFR040W.out_yn00,0.1999
1822,YFR041C.out_yn00,0.0
1823,YFR042W.out_yn00,0.0
1824,YFR043C.out_yn00,0.3504
1825,YFR044C.out_yn00,0.0
1826,YFR045W.out_yn00,1.3724
1827,YFR046C.out_yn00,0.1774
1828,YFR047C.out_yn00,2.148
1829,YFR048W.out_yn00,0.0
1830,YFR049W.out_yn00,0.0
1831,YFR050C.out_yn00,0.0
1832,YFR051C.out_yn00,0.0747
1833,YFR052W.out_yn00,0.0
1834,YFR053C.out_yn00,0.157
1835,YFR054C.out_yn00,1.0994
1836,YFR055W.out_yn00,0.1087
1837,YFR056C.out_yn00,0.4838
1838,YFR057W.out_yn00,0.4178
1839,YGL001C.out_yn00,0.0466
1840,YGL002W.out_yn00,0.0
1841,YGL003C.out_yn00,0.0
1842,YGL004C.out_yn00,0.3329
1843,YGL005C.out_yn00,0.0
1844,YGL006W.out_yn00,1.1918
1845,YGL007W.out_yn00,1.0172
1846,YGL008C.out_yn00,0.0
1847,YGL009C.out_yn00,0.0
1848,YGL010W.out_yn00,0.0
1849,YGL011C.out_yn00,0.0
1850,YGL012W.out_yn00,0.0
1851,YGL013C.out_yn00,0.1248
1852,YGL014W.out_yn00,0.112
1853,YGL015C.out_yn00,0.3934
1854,YGL016W.out_yn00,0.1114
1855,YGL017W.out_yn00,0.2617
1856,YGL018C.out_yn00,0.0
1857,YGL019W.out_yn00,0.0
1858,YGL020C.out_yn00,0.0
1859,YGL021W.out_yn00,0.2495
1860,YGL022W.out_yn00,0.0
1861,YGL023C.out_yn00,0.0582
1862,YGL024W.out_yn00,0.457
1863,YGL025C.out_yn00,0.2792
1864,YGL026C.out_yn00,0.0
1865,YGL027C.out_yn00,0.0986
1866,YGL028C.out_yn00,0.5595
1867,YGL029W.out_yn00,0.0
1868,YGL030W.out_yn00,1.2843
1869,YGL031C.out_yn00,0.9045
1870,YGL032C.out_yn00,0.4399
1871,YGL033W.out_yn00,0.7228
1872,YGL034C.out_yn00,1.5806
1873,YGL035C.out_yn00,0.1311
1874,YGL036W.out_yn00,0.1282
1875,YGL037C.out_yn00,0.0
1876,YGL038C.out_yn00,0.1917
1877,YGL039W.out_yn00,0.1767
1878,YGL040C.out_yn00,0.0
1879,YGL041C.out_yn00,0.0
1880,YGL042C.out_yn00,1.8683
1881,YGL043W.out_yn00,0.0
1882,YGL044C.out_yn00,0.0
1883,YGL045W.out_yn00,0.19
1884,YGL047W.out_yn00,0.0
1885,YGL048C.out_yn00,0.0
1886,YGL049C.out_yn00,0.1364
1887,YGL050W.out_yn00,0.1698
1888,YGL051W.out_yn00,0.0
1889,YGL052W.out_yn00,1.7705
1890,YGL053W.out_yn00,1.1543
1891,YGL054C.out_yn00,0.0
1892,YGL055W.out_yn00,0.1409
1893,YGL056C.out_yn00,0.0
1894,YGL057C.out_yn00,0.3584
1895,YGL058W.out_yn00,0.0
1896,YGL059W.out_yn00,1.3701
1897,YGL060W.out_yn00,0.382
1898,YGL061C.out_yn00,0.3248
1899,YGL062W.out_yn00,0.0223
1900,YGL063W.out_yn00,1.2723
1901,YGL064C.out_yn00,0.3746
1902,YGL065C.out_yn00,0.1285
1903,YGL066W.out_yn00,1.8795
1904,YGL067W.out_yn00,1.5588
1905,YGL068W.out_yn00,0.0
1906,YGL069C.out_yn00,0.4299
1907,YGL070C.out_yn00,0.0
1908,YGL071W.out_yn00,1.706
1909,YGL072C.out_yn00,2.0262
1910,YGL073W.out_yn00,0.1207
1911,YGL074C.out_yn00,0.4488
1912,YGL075C.out_yn00,0.2713
1913,YGL076C.out_yn00,0.8053
1914,YGL077C.out_yn00,0.0499
1915,YGL078C.out_yn00,0.0
1916,YGL079W.out_yn00,0.0
1917,YGL080W.out_yn00,0.12265000000000001
1918,YGL081W.out_yn00,0.6926
1919,YGL082W.out_yn00,0.0
1920,YGL083W.out_yn00,0.2194
1921,YGL084C.out_yn00,0.0858
1922,YGL085W.out_yn00,0.0
1923,YGL086W.out_yn00,1.7629
1924,YGL087C.out_yn00,1.2647
1925,YGL088W.out_yn00,0.5147
1926,YGL089C.out_yn00,0.3848
1927,YGL090W.out_yn00,0.328
1928,YGL091C.out_yn00,0.0
1929,YGL092W.out_yn00,0.2464
1930,YGL093W.out_yn00,0.1727
1931,YGL094C.out_yn00,0.0639
1932,YGL095C.out_yn00,0.1147
1933,YGL096W.out_yn00,0.2757
1934,YGL097W.out_yn00,0.18765
1935,YGL098W.out_yn00,0.0
1936,YGL099W.out_yn00,0.0468
1937,YGL100W.out_yn00,0.1094
1938,YGL101W.out_yn00,0.0
1939,YGL102C.out_yn00,1.0442
1940,YGL103W.out_yn00,1.0141
1941,YGL104C.out_yn00,0.6013
1942,YGL105W.out_yn00,0.0
1943,YGL106W.out_yn00,0.0
1944,YGL107C.out_yn00,0.5292
1945,YGL108C.out_yn00,0.0
1946,YGL109W.out_yn00,0.9608
1947,YGL110C.out_yn00,1.0859
1948,YGL111W.out_yn00,0.1216
1949,YGL112C.out_yn00,0.0
1950,YGL113W.out_yn00,0.1869
1951,YGL114W.out_yn00,0.1517
1952,YGL115W.out_yn00,0.29045
1953,YGL116W.out_yn00,0.0413
1954,YGL117W.out_yn00,0.0
1955,YGL118C.out_yn00,0.9129499999999999
1956,YGL119W.out_yn00,0.1116
1957,YGL120C.out_yn00,0.1211
1958,YGL121C.out_yn00,0.0
1959,YGL122C.out_yn00,0.0617
1960,YGL123W.out_yn00,0.0
1961,YGL124C.out_yn00,0.0975
1962,YGL125W.out_yn00,0.0
1963,YGL126W.out_yn00,0.0879
1964,YGL127C.out_yn00,0.0
1965,YGL128C.out_yn00,0.1487
1966,YGL129C.out_yn00,0.30575
1967,YGL130W.out_yn00,0.1792
1968,YGL131C.out_yn00,1.1128
1969,YGL132W.out_yn00,0.3544
1970,YGL133W.out_yn00,1.0147
1971,YGL134W.out_yn00,0.3292
1972,YGL135W.out_yn00,0.0
1973,YGL136C.out_yn00,0.0
1974,YGL137W.out_yn00,1.3724
1975,YGL138C.out_yn00,0.37925
1976,YGL139W.out_yn00,0.0603
1977,YGL140C.out_yn00,0.0
1978,YGL141W.out_yn00,0.0967
1979,YGL142C.out_yn00,0.2729
1980,YGL143C.out_yn00,0.0596
1981,YGL144C.out_yn00,0.1383
1982,YGL145W.out_yn00,0.28005
1983,YGL146C.out_yn00,0.06135
1984,YGL147C.out_yn00,0.0
1985,YGL148W.out_yn00,0.0
1986,YGL149W.out_yn00,0.7662
1987,YGL150C.out_yn00,0.0803
1988,YGL151W.out_yn00,0.3088
1989,YGL152C.out_yn00,0.4965
1990,YGL153W.out_yn00,0.0
1991,YGL154C.out_yn00,0.0
1992,YGL155W.out_yn00,0.0
1993,YGL156W.out_yn00,0.081
1994,YGL157W.out_yn00,0.0
1995,YGL158W.out_yn00,1.3452
1996,YGL159W.out_yn00,0.1829
1997,YGL160W.out_yn00,0.168
1998,YGL161C.out_yn00,0.2034
1999,YGL162W.out_yn00,0.0
2000,YGL163C.out_yn00,0.0591
2001,YGL164C.out_yn00,0.1837
2002,YGL165C.out_yn00,0.0
2003,YGL166W.out_yn00,0.0
2004,YGL167C.out_yn00,0.0842
2005,YGL168W.out_yn00,1.6668
2006,YGL169W.out_yn00,0.0739
2007,YGL170C.out_yn00,0.2711
2008,YGL171W.out_yn00,0.1574
2009,YGL172W.out_yn00,0.0
2010,YGL173C.out_yn00,0.1481
2011,YGL174W.out_yn00,0.217
2012,YGL175C.out_yn00,0.3645
2013,YGL176C.out_yn00,0.6319
2014,YGL177W.out_yn00,0.952
2015,YGL178W.out_yn00,1.6694
2016,YGL179C.out_yn00,1.1889
2017,YGL180W.out_yn00,0.0899
2018,YGL181W.out_yn00,0.5169
2019,YGL182C.out_yn00,1.3339
2020,YGL183C.out_yn00,1.444
2021,YGL184C.out_yn00,0.186
2022,YGL185C.out_yn00,0.1792
2023,YGL186C.out_yn00,0.0
2024,YGL187C.out_yn00,1.079
2025,YGL188C.out_yn00,0.8278
2026,YGL189C.out_yn00,1.7625
2027,YGL190C.out_yn00,0.1627
2028,YGL191W.out_yn00,0.0
2029,YGL192W.out_yn00,0.3846
2030,YGL193C.out_yn00,0.9394
2031,YGL194C.out_yn00,0.1116
2032,YGL195W.out_yn00,0.2619
2033,YGL196W.out_yn00,0.1781
2034,YGL197W.out_yn00,0.1239
2035,YGL198W.out_yn00,0.0
2036,YGL199C.out_yn00,0.0
2037,YGL200C.out_yn00,0.0
2038,YGL201C.out_yn00,0.096
2039,YGL202W.out_yn00,0.1562
2040,YGL203C.out_yn00,0.0
2041,YGL204C.out_yn00,1.167
2042,YGL205W.out_yn00,0.0879
2043,YGL206C.out_yn00,0.076
2044,YGL207W.out_yn00,0.066
2045,YGL208W.out_yn00,0.3032
2046,YGL209W.out_yn00,0.1786
2047,YGL210W.out_yn00,0.0
2048,YGL211W.out_yn00,0.0
2049,YGL212W.out_yn00,2.5665
2050,YGL213C.out_yn00,0.0
2051,YGL214W.out_yn00,0.0
2052,YGL215W.out_yn00,0.1809
2053,YGL216W.out_yn00,0.0962
2054,YGL217C.out_yn00,0.0
2055,YGL218W.out_yn00,0.6722
2056,YGL219C.out_yn00,0.0
2057,YGL220W.out_yn00,0.3831
2058,YGL221C.out_yn00,0.1008
2059,YGL222C.out_yn00,0.0
2060,YGL223C.out_yn00,0.18035
2061,YGL224C.out_yn00,0.4075
2062,YGL225W.out_yn00,0.1038
2063,YGL226W.out_yn00,0.25125
2064,YGL227W.out_yn00,0.115
2065,YGL228W.out_yn00,0.2513
2066,YGL229C.out_yn00,1.746
2067,YGL230C.out_yn00,0.3015
2068,YGL231C.out_yn00,0.0
2069,YGL232W.out_yn00,0.9802
2070,YGL233W.out_yn00,0.1003
2071,YGL234W.out_yn00,0.0963
2072,YGL235W.out_yn00,0.0
2073,YGL236C.out_yn00,0.0634
2074,YGL237C.out_yn00,0.0929
2075,YGL238W.out_yn00,0.0857
2076,YGL239C.out_yn00,0.7312
2077,YGL240W.out_yn00,0.0945
2078,YGL241W.out_yn00,0.35325
2079,YGL242C.out_yn00,0.3427
2080,YGL243W.out_yn00,1.336
2081,YGL244W.out_yn00,0.1257
2082,YGL245W.out_yn00,0.0
2083,YGL246C.out_yn00,0.0
2084,YGL247W.out_yn00,0.0
2085,YGL248W.out_yn00,0.0
2086,YGL249W.out_yn00,0.359
2087,YGL250W.out_yn00,0.0
2088,YGL251C.out_yn00,1.182
2089,YGL252C.out_yn00,0.0
2090,YGL253W.out_yn00,0.0
2091,YGL254W.out_yn00,0.0
2092,YGL255W.out_yn00,0.2232
2093,YGL256W.out_yn00,0.0
2094,YGL257C.out_yn00,0.139
2095,YGL258W.out_yn00,0.1325
2096,YGL259W.out_yn00,0.9639
2097,YGL260W.out_yn00,0.6383
2098,YGL261C.out_yn00,3.6864
2099,YGL262W.out_yn00,0.7898
2100,YGL263W.out_yn00,1.2334
2101,YGR001C.out_yn00,0.9734
2102,YGR002C.out_yn00,0.0
2103,YGR003W.out_yn00,0.3491
2104,YGR004W.out_yn00,0.0
2105,YGR005C.out_yn00,0.0753
2106,YGR006W.out_yn00,0.0
2107,YGR007W.out_yn00,0.0
2108,YGR008C.out_yn00,0.0
2109,YGR009C.out_yn00,0.1671
2110,YGR010W.out_yn00,1.3357
2111,YGR011W.out_yn00,0.0
2112,YGR012W.out_yn00,0.2826
2113,YGR013W.out_yn00,0.2109
2114,YGR014W.out_yn00,0.3661
2115,YGR015C.out_yn00,0.0
2116,YGR016W.out_yn00,0.261
2117,YGR017W.out_yn00,0.0
2118,YGR018C.out_yn00,0.0
2119,YGR019W.out_yn00,0.0
2120,YGR020C.out_yn00,0.0
2121,YGR021W.out_yn00,0.0795
2122,YGR022C.out_yn00,0.0
2123,YGR023W.out_yn00,2.1385
2124,YGR024C.out_yn00,0.0
2125,YGR025W.out_yn00,1.8725
2126,YGR026W.out_yn00,2.5859
2127,YGR027C.out_yn00,1.4294
2128,YGR028W.out_yn00,0.1631
2129,YGR029W.out_yn00,0.775
2130,YGR030C.out_yn00,0.9396
2131,YGR031W.out_yn00,0.1013
2132,YGR032W.out_yn00,0.0353
2133,YGR033C.out_yn00,0.0
2134,YGR034W.out_yn00,0.859
2135,YGR035C.out_yn00,0.6815
2136,YGR036C.out_yn00,0.0
2137,YGR037C.out_yn00,0.0
2138,YGR038W.out_yn00,0.0
2139,YGR039W.out_yn00,0.9953
2140,YGR040W.out_yn00,0.0
2141,YGR041W.out_yn00,0.1546
2142,YGR042W.out_yn00,0.0
2143,YGR043C.out_yn00,0.0
2144,YGR044C.out_yn00,0.5559
2145,YGR045C.out_yn00,1.2059
2146,YGR046W.out_yn00,0.0
2147,YGR047C.out_yn00,0.0343
2148,YGR048W.out_yn00,0.0915
2149,YGR049W.out_yn00,0.0
2150,YGR050C.out_yn00,3.3987
2151,YGR051C.out_yn00,0.3918
2152,YGR052W.out_yn00,0.3895
2153,YGR053C.out_yn00,0.174
2154,YGR054W.out_yn00,0.1293
2155,YGR055W.out_yn00,0.0949
2156,YGR056W.out_yn00,0.1673
2157,YGR057C.out_yn00,0.0
2158,YGR058W.out_yn00,0.0
2159,YGR059W.out_yn00,1.3904
2160,YGR060W.out_yn00,0.0
2161,YGR061C.out_yn00,0.0484
2162,YGR062C.out_yn00,0.0
2163,YGR063C.out_yn00,0.0
2164,YGR064W.out_yn00,1.6415
2165,YGR065C.out_yn00,0.1095
2166,YGR066C.out_yn00,0.2077
2167,YGR067C.out_yn00,0.0905
2168,YGR068C.out_yn00,0.1964
2169,YGR069W.out_yn00,0.9832
2170,YGR070W.out_yn00,0.227
2171,YGR071C.out_yn00,0.3526
2172,YGR072W.out_yn00,0.29225
2173,YGR073C.out_yn00,0.0
2174,YGR074W.out_yn00,0.0
2175,YGR075C.out_yn00,0.37265000000000004
2176,YGR076C.out_yn00,0.0
2177,YGR077C.out_yn00,0.3995
2178,YGR078C.out_yn00,0.1358
2179,YGR079W.out_yn00,1.8504
2180,YGR080W.out_yn00,0.0
2181,YGR081C.out_yn00,0.0
2182,YGR082W.out_yn00,0.0
2183,YGR083C.out_yn00,0.1664
2184,YGR084C.out_yn00,0.1269
2185,YGR085C.out_yn00,0.0
2186,YGR086C.out_yn00,0.0
2187,YGR087C.out_yn00,1.1027
2188,YGR088W.out_yn00,0.1178
2189,YGR089W.out_yn00,0.0997
2190,YGR090W.out_yn00,0.3221
2191,YGR091W.out_yn00,0.24645
2192,YGR092W.out_yn00,0.0325
2193,YGR093W.out_yn00,0.4666
2194,YGR094W.out_yn00,0.0597
2195,YGR095C.out_yn00,2.8108
2196,YGR096W.out_yn00,3.3535
2197,YGR097W.out_yn00,1.3767
