,OG,conservation_score
1178,OG6582_aa_aligned.fasta,0.449837
1179,OG4323_aa_aligned.fasta,0.472649
1180,OG2163_aa_aligned.fasta,0.626112
1181,OG2884_aa_aligned.fasta,0.552642
1182,OG2047_aa_aligned.fasta,0.416802
1183,OG3640_aa_aligned.fasta,0.6261245
1184,OG1809_aa_aligned.fasta,0.526886
1185,OG7277_aa_aligned.fasta,0.460804
1186,OG1923_aa_aligned.fasta,0.693801
1187,OG6868_aa_aligned.fasta,0.49100900000000003
1188,OG3071_aa_aligned.fasta,0.46041
1189,OG7053_aa_aligned.fasta,0.445335
1190,OG3893_aa_aligned.fasta,0.455381
1191,OG3549_aa_aligned.fasta,0.573004
1192,OG1938_aa_aligned.fasta,0.5697019999999999
1193,OG1520_aa_aligned.fasta,0.46489
1194,OG2874_aa_aligned.fasta,0.510865
1195,OG12270_aa_aligned.fasta,
1196,OG2355_aa_aligned.fasta,0.6775115
1197,OG2343_aa_aligned.fasta,0.640194
1198,OG4228_aa_aligned.fasta,0.32961949999999995
1199,OG3303_aa_aligned.fasta,0.599032
1200,OG1586_aa_aligned.fasta,0.695975
1201,OG4292_aa_aligned.fasta,0.631869
1202,OG3613_aa_aligned.fasta,0.454733
1203,OG2147_aa_aligned.fasta,0.5222595
1204,OG3144_aa_aligned.fasta,0.405501
1205,OG4178_aa_aligned.fasta,0.428628
1206,OG1681_aa_aligned.fasta,0.762387
1207,OG2566_aa_aligned.fasta,0.6536409999999999
1208,OG6916_aa_aligned.fasta,0.4342865
1209,OG1153_aa_aligned.fasta,0.525814
1210,OG3318_aa_aligned.fasta,0.5733364999999999
1211,OG1664_aa_aligned.fasta,0.5152055
1212,OG5548_aa_aligned.fasta,0.419484
1213,OG2592_aa_aligned.fasta,0.7715905000000001
1214,OG3417_aa_aligned.fasta,0.457925
1215,OG7379_aa_aligned.fasta,0.422318
1216,OG1259_aa_aligned.fasta,0.5205040000000001
1217,OG6470_aa_aligned.fasta,0.501581
1218,OG4390_aa_aligned.fasta,0.445025
1219,OG3984_aa_aligned.fasta,0.5645184999999999
1220,OG3870_aa_aligned.fasta,0.513712
1221,OG14453_aa_aligned.fasta,0.688435
1222,OG2564_aa_aligned.fasta,0.379731
1223,OG4284_aa_aligned.fasta,0.511454
1224,OG4603_aa_aligned.fasta,0.514104
1225,OG9259_aa_aligned.fasta,0.572907
1226,OG3415_aa_aligned.fasta,0.4478065
1227,OG2458_aa_aligned.fasta,0.60981
1228,OG2910_aa_aligned.fasta,0.501297
1229,OG1753_aa_aligned.fasta,0.714166
1230,OG2456_aa_aligned.fasta,0.335458
1231,OG4787_aa_aligned.fasta,0.647245
1232,OG1582_aa_aligned.fasta,0.537519
1233,OG4997_aa_aligned.fasta,0.486027
1234,OG17679_aa_aligned.fasta,0.7465809999999999
1235,OG16998_aa_aligned.fasta,0.7836615
1236,OG14470_aa_aligned.fasta,0.693791
1237,OG11564_aa_aligned.fasta,
1238,OG1355_aa_aligned.fasta,0.653623
1239,OG2766_aa_aligned.fasta,0.659548
1240,OG3534_aa_aligned.fasta,0.6614905
1241,OG2419_aa_aligned.fasta,0.7950619999999999
1242,OG1765_aa_aligned.fasta,0.5360805
1243,OG9618_aa_aligned.fasta,0.558126
1244,OG7269_aa_aligned.fasta,0.5258445
1245,OG3439_aa_aligned.fasta,0.676283
1246,OG1838_aa_aligned.fasta,0.5860985000000001
1247,OG17550_aa_aligned.fasta,0.759184
1248,OG1588_aa_aligned.fasta,0.668545
1249,OG2833_aa_aligned.fasta,0.553763
1250,OG17636_aa_aligned.fasta,0.7831790000000001
1251,OG1613_aa_aligned.fasta,0.4228505
1252,OG4191_aa_aligned.fasta,0.468214
1253,OG1339_aa_aligned.fasta,0.6382095
1254,OG1416_aa_aligned.fasta,0.7330289999999999
1255,OG2361_aa_aligned.fasta,0.6199675
1256,OG1490_aa_aligned.fasta,0.402444
1257,OG3938_aa_aligned.fasta,0.447988
1258,OG3596_aa_aligned.fasta,0.517136
1259,OG2356_aa_aligned.fasta,0.5267435
1260,OG5126_aa_aligned.fasta,0.405908
1261,OG1626_aa_aligned.fasta,0.7706919999999999
1262,OG4244_aa_aligned.fasta,0.490231
1263,OG2890_aa_aligned.fasta,0.6228745
1264,OG4857_aa_aligned.fasta,0.4012075
1265,OG3593_aa_aligned.fasta,0.4906725
1266,OG1939_aa_aligned.fasta,0.683464
1267,OG2272_aa_aligned.fasta,0.5393825000000001
1268,OG3827_aa_aligned.fasta,0.480036
1269,OG4154_aa_aligned.fasta,0.567686
1270,OG2160_aa_aligned.fasta,0.578679
1271,OG3092_aa_aligned.fasta,0.750927
1272,OG1646_aa_aligned.fasta,0.58366
1273,OG4132_aa_aligned.fasta,0.4801655
1274,OG5129_aa_aligned.fasta,0.47071
1275,OG7216_aa_aligned.fasta,0.391901
1276,OG5045_aa_aligned.fasta,0.458834
1277,OG1349_aa_aligned.fasta,0.586987
1278,OG1930_aa_aligned.fasta,0.670936
1279,OG3103_aa_aligned.fasta,0.612915
1280,OG2021_aa_aligned.fasta,0.7379640000000001
1281,OG5616_aa_aligned.fasta,0.392188
1282,OG2783_aa_aligned.fasta,0.5816025
1283,OG3528_aa_aligned.fasta,0.469972
1284,OG5941_aa_aligned.fasta,0.44621449999999996
1285,OG3576_aa_aligned.fasta,0.3774965
1286,OG1590_aa_aligned.fasta,0.535113
1287,OG15781_aa_aligned.fasta,0.773492
1288,OG4855_aa_aligned.fasta,0.3415
1289,OG6486_aa_aligned.fasta,0.453244
1290,OG4319_aa_aligned.fasta,0.45962099999999995
1291,OG4818_aa_aligned.fasta,0.47506950000000003
1292,OG6392_aa_aligned.fasta,0.562021
1293,OG3490_aa_aligned.fasta,0.477455
1294,OG5145_aa_aligned.fasta,0.5086394999999999
1295,OG2918_aa_aligned.fasta,0.5275965
1296,OG6944_aa_aligned.fasta,0.489411
1297,OG3290_aa_aligned.fasta,0.386842
1298,OG4971_aa_aligned.fasta,0.472575
1299,OG4582_aa_aligned.fasta,0.4395515
1300,OG2929_aa_aligned.fasta,0.654323
1301,OG2979_aa_aligned.fasta,0.604785
1302,OG2318_aa_aligned.fasta,0.3626785
1303,OG4395_aa_aligned.fasta,0.46194
1304,OG2178_aa_aligned.fasta,0.348694
1305,OG2928_aa_aligned.fasta,0.627726
1306,OG15766_aa_aligned.fasta,0.734703
1307,OG1406_aa_aligned.fasta,0.560082
1308,OG5677_aa_aligned.fasta,0.480616
1309,OG7590_aa_aligned.fasta,0.40705
1310,OG3324_aa_aligned.fasta,0.416005
1311,OG1544_aa_aligned.fasta,0.7864555
1312,OG6957_aa_aligned.fasta,0.458778
1313,OG3155_aa_aligned.fasta,0.5469975
1314,OG17630_aa_aligned.fasta,0.670332
1315,OG3779_aa_aligned.fasta,0.632186
1316,OG10810_aa_aligned.fasta,0.629298
1317,OG7129_aa_aligned.fasta,0.587676
1318,OG1673_aa_aligned.fasta,0.468053
1319,OG5035_aa_aligned.fasta,0.4848245
1320,OG8598_aa_aligned.fasta,0.484134
1321,OG3294_aa_aligned.fasta,0.4528215
1322,OG17677_aa_aligned.fasta,0.791877
1323,OG3474_aa_aligned.fasta,0.371052
1324,OG3874_aa_aligned.fasta,0.5169915
1325,OG3005_aa_aligned.fasta,0.429141
1326,OG4589_aa_aligned.fasta,0.7267330000000001
1327,OG4706_aa_aligned.fasta,0.519198
1328,OG1771_aa_aligned.fasta,0.738929
1329,OG3354_aa_aligned.fasta,0.6273299999999999
1330,OG1801_aa_aligned.fasta,0.568634
1331,OG1519_aa_aligned.fasta,0.6056835
1332,OG2053_aa_aligned.fasta,0.6781969999999999
1333,OG2442_aa_aligned.fasta,0.718299
1334,OG1737_aa_aligned.fasta,0.579526
1335,OG1498_aa_aligned.fasta,0.545469
1336,OG7332_aa_aligned.fasta,0.603874
1337,OG3671_aa_aligned.fasta,0.460482
1338,OG1425_aa_aligned.fasta,0.382093
1339,OG7930_aa_aligned.fasta,0.363859
1340,OG3414_aa_aligned.fasta,0.513712
1341,OG3017_aa_aligned.fasta,0.6092715
1342,OG3855_aa_aligned.fasta,0.6510290000000001
1343,OG4485_aa_aligned.fasta,0.5747249999999999
1344,OG17580_aa_aligned.fasta,0.73634
1345,OG2476_aa_aligned.fasta,0.426464
1346,OG4262_aa_aligned.fasta,0.506806
1347,OG2265_aa_aligned.fasta,0.598673
1348,OG6815_aa_aligned.fasta,0.406934
1349,OG3768_aa_aligned.fasta,0.45616
1350,OG3190_aa_aligned.fasta,0.539168
1351,OG2679_aa_aligned.fasta,0.49672950000000005
1352,OG6532_aa_aligned.fasta,0.508568
1353,OG6116_aa_aligned.fasta,0.564079
1354,OG6647_aa_aligned.fasta,0.4713945
1355,OG5387_aa_aligned.fasta,0.30019450000000003
1356,OG3237_aa_aligned.fasta,0.546287
1357,OG3770_aa_aligned.fasta,0.450067
1358,OG2514_aa_aligned.fasta,0.5431635
1359,OG17658_aa_aligned.fasta,0.7643165000000001
1360,OG2323_aa_aligned.fasta,0.6055315
1361,OG4923_aa_aligned.fasta,0.420321
1362,OG4237_aa_aligned.fasta,0.378827
1363,OG3637_aa_aligned.fasta,0.427722
1364,OG3547_aa_aligned.fasta,0.46590849999999995
1365,OG6767_aa_aligned.fasta,0.475593
1366,OG4254_aa_aligned.fasta,0.451694
1367,OG15640_aa_aligned.fasta,0.7964344999999999
1368,OG5211_aa_aligned.fasta,0.429367
1369,OG1481_aa_aligned.fasta,0.7286215
1370,OG6800_aa_aligned.fasta,0.494066
1371,OG3394_aa_aligned.fasta,0.4377455
1372,OG6999_aa_aligned.fasta,0.45766850000000003
1373,OG4311_aa_aligned.fasta,0.449387
1374,OG3952_aa_aligned.fasta,0.486221
1375,OG1865_aa_aligned.fasta,0.525834
1376,OG2054_aa_aligned.fasta,0.742804
1377,OG4626_aa_aligned.fasta,0.5309335
1378,OG4291_aa_aligned.fasta,0.371618
1379,OG4225_aa_aligned.fasta,
1380,OG1657_aa_aligned.fasta,0.6217935
1381,OG3937_aa_aligned.fasta,0.5453574999999999
1382,OG3456_aa_aligned.fasta,0.429705
1383,OG8479_aa_aligned.fasta,0.467597
1384,OG2002_aa_aligned.fasta,0.661782
1385,OG10265_aa_aligned.fasta,0.55933
1386,OG4637_aa_aligned.fasta,0.683901
1387,OG2220_aa_aligned.fasta,0.498698
1388,OG2242_aa_aligned.fasta,0.5745545
1389,OG3811_aa_aligned.fasta,0.433198
1390,OG3718_aa_aligned.fasta,0.581231
1391,OG6821_aa_aligned.fasta,0.425583
1392,OG5166_aa_aligned.fasta,0.506742
1393,OG3941_aa_aligned.fasta,0.6985975
1394,OG3247_aa_aligned.fasta,0.5449785
1395,OG5635_aa_aligned.fasta,0.736434
1396,OG7910_aa_aligned.fasta,0.526375
1397,OG3541_aa_aligned.fasta,0.500047
1398,OG17619_aa_aligned.fasta,0.796156
1399,OG3485_aa_aligned.fasta,0.416228
1400,OG2554_aa_aligned.fasta,0.588546
1401,OG2466_aa_aligned.fasta,0.543337
1402,OG2661_aa_aligned.fasta,0.498949
1403,OG2089_aa_aligned.fasta,0.34165100000000004
1404,OG5128_aa_aligned.fasta,0.48297
1405,OG2864_aa_aligned.fasta,0.553955
1406,OG1720_aa_aligned.fasta,0.696003
1407,OG2059_aa_aligned.fasta,0.778573
1408,OG3305_aa_aligned.fasta,0.483615
1409,OG3878_aa_aligned.fasta,0.440017
1410,OG3482_aa_aligned.fasta,0.428536
1411,OG14914_aa_aligned.fasta,0.772314
1412,OG5092_aa_aligned.fasta,0.413293
1413,OG5875_aa_aligned.fasta,0.37868199999999996
1414,OG2405_aa_aligned.fasta,0.735193
1415,OG7873_aa_aligned.fasta,0.466975
1416,OG5942_aa_aligned.fasta,0.5929979999999999
1417,OG2537_aa_aligned.fasta,0.653679
1418,OG3484_aa_aligned.fasta,0.455831
1419,OG1777_aa_aligned.fasta,0.66954
1420,OG5720_aa_aligned.fasta,0.337076
1421,OG2313_aa_aligned.fasta,0.506276
1422,OG2764_aa_aligned.fasta,0.577423
1423,OG3400_aa_aligned.fasta,0.6447715
1424,OG7125_aa_aligned.fasta,0.3883275
1425,OG5241_aa_aligned.fasta,0.4313275
1426,OG2070_aa_aligned.fasta,0.784584
1427,OG2348_aa_aligned.fasta,0.6162525
1428,OG2197_aa_aligned.fasta,0.702718
1429,OG1276_aa_aligned.fasta,0.592979
1430,OG4991_aa_aligned.fasta,0.37531950000000003
1431,OG2076_aa_aligned.fasta,0.5254065
1432,OG14425_aa_aligned.fasta,0.648795
1433,OG4275_aa_aligned.fasta,0.695726
1434,OG6096_aa_aligned.fasta,0.47635
1435,OG1389_aa_aligned.fasta,0.592787
1436,OG2257_aa_aligned.fasta,0.467795
1437,OG16255_aa_aligned.fasta,0.791105
1438,OG2225_aa_aligned.fasta,0.510554
1439,OG3913_aa_aligned.fasta,0.640554
1440,OG1985_aa_aligned.fasta,0.632201
1441,OG1474_aa_aligned.fasta,0.580569
1442,OG17130_aa_aligned.fasta,0.780379
1443,OG3668_aa_aligned.fasta,0.56304
1444,OG6435_aa_aligned.fasta,0.392607
1445,OG7126_aa_aligned.fasta,0.546103
1446,OG3159_aa_aligned.fasta,0.578757
1447,OG15760_aa_aligned.fasta,0.744861
1448,OG4782_aa_aligned.fasta,0.597796
1449,OG4174_aa_aligned.fasta,0.49025050000000003
1450,OG17673_aa_aligned.fasta,0.7379789999999999
1451,OG6860_aa_aligned.fasta,0.520615
1452,OG7671_aa_aligned.fasta,0.48877899999999996
1453,OG6460_aa_aligned.fasta,0.440219
1454,OG5975_aa_aligned.fasta,0.536602
1455,OG15622_aa_aligned.fasta,0.754369
1456,OG7085_aa_aligned.fasta,0.5007094999999999
1457,OG3693_aa_aligned.fasta,0.466302
1458,OG1414_aa_aligned.fasta,0.534043
1459,OG3751_aa_aligned.fasta,0.4320905
1460,OG4252_aa_aligned.fasta,
1461,OG3467_aa_aligned.fasta,0.686773
1462,OG7593_aa_aligned.fasta,0.638162
1463,OG3429_aa_aligned.fasta,0.525508
1464,OG3560_aa_aligned.fasta,0.440035
1465,OG4962_aa_aligned.fasta,0.408926
1466,OG2877_aa_aligned.fasta,0.501154
1467,OG3974_aa_aligned.fasta,0.578554
1468,OG3358_aa_aligned.fasta,0.552083
1469,OG1704_aa_aligned.fasta,0.634107
1470,OG1280_aa_aligned.fasta,0.399018
1471,OG2988_aa_aligned.fasta,0.417764
1472,OG6425_aa_aligned.fasta,0.4081515
1473,OG2539_aa_aligned.fasta,0.5446845
1474,OG3947_aa_aligned.fasta,0.728192
1475,OG4363_aa_aligned.fasta,0.507359
1476,OG3083_aa_aligned.fasta,0.6279509999999999
1477,OG7722_aa_aligned.fasta,
1478,OG1195_aa_aligned.fasta,0.6056355
1479,OG6955_aa_aligned.fasta,0.346865
1480,OG14910_aa_aligned.fasta,0.726542
1481,OG2236_aa_aligned.fasta,0.714788
1482,OG5036_aa_aligned.fasta,0.500918
1483,OG1384_aa_aligned.fasta,0.602862
1484,OG3626_aa_aligned.fasta,0.403242
1485,OG6427_aa_aligned.fasta,0.457801
1486,OG7667_aa_aligned.fasta,0.4777285
1487,OG2176_aa_aligned.fasta,0.626842
1488,OG1396_aa_aligned.fasta,0.43412949999999995
1489,OG3172_aa_aligned.fasta,0.454312
1490,OG1325_aa_aligned.fasta,0.5270285
1491,OG4339_aa_aligned.fasta,0.5026835000000001
1492,OG2873_aa_aligned.fasta,0.5037214999999999
1493,OG6443_aa_aligned.fasta,0.4971225
1494,OG2862_aa_aligned.fasta,0.33002
1495,OG9616_aa_aligned.fasta,0.564808
1496,OG11669_aa_aligned.fasta,0.651852
1497,OG3505_aa_aligned.fasta,0.575148
1498,OG7493_aa_aligned.fasta,0.414003
1499,OG7422_aa_aligned.fasta,0.411112
1500,OG1901_aa_aligned.fasta,0.6641
1501,OG6711_aa_aligned.fasta,0.46262
1502,OG2094_aa_aligned.fasta,0.692334
1503,OG3112_aa_aligned.fasta,0.484937
1504,OG1726_aa_aligned.fasta,0.383379
1505,OG1493_aa_aligned.fasta,
1506,OG2096_aa_aligned.fasta,0.44473050000000003
1507,OG2796_aa_aligned.fasta,0.391541
1508,OG3185_aa_aligned.fasta,0.6681995000000001
1509,OG3554_aa_aligned.fasta,0.329315
1510,OG1788_aa_aligned.fasta,0.705102
1511,OG3257_aa_aligned.fasta,0.47945550000000003
1512,OG3471_aa_aligned.fasta,0.45514
1513,OG4092_aa_aligned.fasta,0.40741249999999996
1514,OG4430_aa_aligned.fasta,0.597285
1515,OG3063_aa_aligned.fasta,0.749322
1516,OG7909_aa_aligned.fasta,0.4682185
1517,OG2335_aa_aligned.fasta,0.53539
1518,OG2185_aa_aligned.fasta,0.4353445
1519,OG3519_aa_aligned.fasta,0.532532
1520,OG1473_aa_aligned.fasta,0.713298
1521,OG2000_aa_aligned.fasta,0.665448
1522,OG4528_aa_aligned.fasta,0.371576
1523,OG6484_aa_aligned.fasta,0.464199
1524,OG16258_aa_aligned.fasta,0.7019310000000001
1525,OG2959_aa_aligned.fasta,0.662344
1526,OG2013_aa_aligned.fasta,0.504527
1527,OG2576_aa_aligned.fasta,0.6317554999999999
1528,OG17596_aa_aligned.fasta,0.7234425
1529,OG3468_aa_aligned.fasta,0.5841590000000001
1530,OG12673_aa_aligned.fasta,0.6002320000000001
1531,OG2138_aa_aligned.fasta,0.5137849999999999
1532,OG1486_aa_aligned.fasta,0.6017455
1533,OG4006_aa_aligned.fasta,0.555012
1534,OG2207_aa_aligned.fasta,0.584412
1535,OG3979_aa_aligned.fasta,0.355555
1536,OG5539_aa_aligned.fasta,0.500945
1537,OG7548_aa_aligned.fasta,0.442778
1538,OG17655_aa_aligned.fasta,0.789167
1539,OG11897_aa_aligned.fasta,0.816447
1540,OG7069_aa_aligned.fasta,0.5346175
1541,OG2896_aa_aligned.fasta,0.50939
1542,OG2164_aa_aligned.fasta,0.555634
1543,OG1738_aa_aligned.fasta,0.664343
1544,OG7076_aa_aligned.fasta,0.415534
1545,OG3985_aa_aligned.fasta,0.507157
1546,OG2798_aa_aligned.fasta,0.5255185
1547,OG8061_aa_aligned.fasta,0.579596
1548,OG1997_aa_aligned.fasta,0.639197
1549,OG2750_aa_aligned.fasta,0.562631
1550,OG2173_aa_aligned.fasta,0.4796915
1551,OG2782_aa_aligned.fasta,0.47231650000000003
1552,OG3739_aa_aligned.fasta,0.308187
1553,OG3951_aa_aligned.fasta,0.432676
1554,OG6998_aa_aligned.fasta,0.573373
1555,OG1998_aa_aligned.fasta,0.749926
1556,OG5338_aa_aligned.fasta,0.5411725000000001
1557,OG1846_aa_aligned.fasta,0.627225
1558,OG1647_aa_aligned.fasta,0.514591
1559,OG1696_aa_aligned.fasta,0.717853
1560,OG2739_aa_aligned.fasta,0.566522
1561,OG4195_aa_aligned.fasta,0.5036795000000001
1562,OG7427_aa_aligned.fasta,0.375357
1563,OG3967_aa_aligned.fasta,0.509454
1564,OG3219_aa_aligned.fasta,0.71608
1565,OG3382_aa_aligned.fasta,0.360701
1566,OG6406_aa_aligned.fasta,0.567337
1567,OG2548_aa_aligned.fasta,0.476775
1568,OG4434_aa_aligned.fasta,0.594587
1569,OG2276_aa_aligned.fasta,0.5842054999999999
1570,OG1835_aa_aligned.fasta,0.703778
1571,OG3502_aa_aligned.fasta,0.6065505
1572,OG4965_aa_aligned.fasta,0.72201
1573,OG7068_aa_aligned.fasta,0.523604
1574,OG3895_aa_aligned.fasta,0.46692900000000004
1575,OG3790_aa_aligned.fasta,0.723312
1576,OG3932_aa_aligned.fasta,0.473465
1577,OG3621_aa_aligned.fasta,0.5774840000000001
1578,OG3731_aa_aligned.fasta,0.415962
1579,OG4398_aa_aligned.fasta,0.70412
1580,OG17623_aa_aligned.fasta,0.821124
1581,OG3250_aa_aligned.fasta,0.4920095
1582,OG3167_aa_aligned.fasta,0.4991875
1583,OG1587_aa_aligned.fasta,0.428557
1584,OG5281_aa_aligned.fasta,0.3215825
1585,OG2251_aa_aligned.fasta,0.4500065
1586,OG1744_aa_aligned.fasta,0.651133
1587,OG4296_aa_aligned.fasta,0.601778
1588,OG2037_aa_aligned.fasta,0.614655
1589,OG2600_aa_aligned.fasta,0.568794
1590,OG3383_aa_aligned.fasta,0.434026
1591,OG6447_aa_aligned.fasta,0.374208
1592,OG2817_aa_aligned.fasta,0.36317
1593,OG5626_aa_aligned.fasta,0.491975
1594,OG5327_aa_aligned.fasta,0.658586
1595,OG4580_aa_aligned.fasta,0.662165
1596,OG1868_aa_aligned.fasta,0.586212
1597,OG1565_aa_aligned.fasta,0.6137975
1598,OG4522_aa_aligned.fasta,0.34831
1599,OG3655_aa_aligned.fasta,0.6599280000000001
1600,OG3322_aa_aligned.fasta,0.5290760000000001
1601,OG3539_aa_aligned.fasta,0.4683075
1602,OG1351_aa_aligned.fasta,0.46193
1603,OG4068_aa_aligned.fasta,0.577946
1604,OG1284_aa_aligned.fasta,0.798341
1605,OG4413_aa_aligned.fasta,
1606,OG2182_aa_aligned.fasta,0.50139
1607,OG2749_aa_aligned.fasta,0.566883
1608,OG1521_aa_aligned.fasta,0.745665
1609,OG17438_aa_aligned.fasta,0.763033
1610,OG2012_aa_aligned.fasta,0.447412
1611,OG2359_aa_aligned.fasta,0.464397
1612,OG6391_aa_aligned.fasta,0.4408125
1613,OG2200_aa_aligned.fasta,0.601808
1614,OG3018_aa_aligned.fasta,0.5144055000000001
1615,OG1913_aa_aligned.fasta,0.73778
1616,OG1286_aa_aligned.fasta,0.507693
1617,OG3332_aa_aligned.fasta,0.529569
1618,OG6383_aa_aligned.fasta,0.3885345
1619,OG1445_aa_aligned.fasta,0.699082
1620,OG2156_aa_aligned.fasta,0.715953
1621,OG1922_aa_aligned.fasta,0.755624
1622,OG2664_aa_aligned.fasta,0.716127
1623,OG3459_aa_aligned.fasta,0.6494875
1624,OG11049_aa_aligned.fasta,0.485084
1625,OG6419_aa_aligned.fasta,0.491788
1626,OG4524_aa_aligned.fasta,0.470139
1627,OG1362_aa_aligned.fasta,0.5083965
1628,OG1627_aa_aligned.fasta,0.5172505000000001
1629,OG6929_aa_aligned.fasta,0.450737
1630,OG7494_aa_aligned.fasta,0.4584605
1631,OG9684_aa_aligned.fasta,0.5059750000000001
1632,OG3451_aa_aligned.fasta,0.394487
1633,OG3469_aa_aligned.fasta,0.43412850000000003
1634,OG6950_aa_aligned.fasta,0.4634235
1635,OG4253_aa_aligned.fasta,0.6452694999999999
1636,OG3335_aa_aligned.fasta,0.5250425
1637,OG2542_aa_aligned.fasta,0.535068
1638,OG2975_aa_aligned.fasta,0.4995045
1639,OG2983_aa_aligned.fasta,0.4820565
1640,OG3203_aa_aligned.fasta,0.4220825
1641,OG4081_aa_aligned.fasta,0.384848
1642,OG6663_aa_aligned.fasta,0.403536
1643,OG3986_aa_aligned.fasta,0.3759135
1644,OG5712_aa_aligned.fasta,0.449846
1645,OG6771_aa_aligned.fasta,0.4751235
1646,OG6538_aa_aligned.fasta,0.498281
1647,OG2274_aa_aligned.fasta,0.410705
1648,OG4825_aa_aligned.fasta,0.48852
1649,OG4969_aa_aligned.fasta,0.543941
1650,OG2150_aa_aligned.fasta,0.408328
1651,OG17628_aa_aligned.fasta,0.819637
1652,OG2317_aa_aligned.fasta,0.596799
1653,OG4862_aa_aligned.fasta,0.545534
1654,OG6429_aa_aligned.fasta,0.514913
1655,OG15745_aa_aligned.fasta,0.779903
1656,OG5102_aa_aligned.fasta,0.369731
1657,OG8292_aa_aligned.fasta,0.508359
1658,OG4213_aa_aligned.fasta,0.488962
1659,OG1166_aa_aligned.fasta,0.512517
1660,OG2503_aa_aligned.fasta,0.3635815
1661,OG4733_aa_aligned.fasta,0.4617965
1662,OG2740_aa_aligned.fasta,0.733901
1663,OG4451_aa_aligned.fasta,0.405079
1664,OG7728_aa_aligned.fasta,0.400417
1665,OG1659_aa_aligned.fasta,0.707357
1666,OG9909_aa_aligned.fasta,0.568189
1667,OG3174_aa_aligned.fasta,0.591354
1668,OG2191_aa_aligned.fasta,0.686813
1669,OG7087_aa_aligned.fasta,0.444656
1670,OG3067_aa_aligned.fasta,0.393112
1671,OG2386_aa_aligned.fasta,0.6204080000000001
1672,OG14913_aa_aligned.fasta,0.733533
1673,OG5191_aa_aligned.fasta,0.447975
1674,OG6437_aa_aligned.fasta,0.49502749999999995
1675,OG17143_aa_aligned.fasta,0.823945
1676,OG4015_aa_aligned.fasta,0.4615125
1677,OG3384_aa_aligned.fasta,0.421366
1678,OG2485_aa_aligned.fasta,0.698629
1679,OG4080_aa_aligned.fasta,0.5085915
1680,OG3868_aa_aligned.fasta,0.387799
1681,OG8703_aa_aligned.fasta,0.450501
1682,OG5747_aa_aligned.fasta,0.5749515000000001
1683,OG1489_aa_aligned.fasta,0.625066
1684,OG6734_aa_aligned.fasta,0.5889949999999999
1685,OG2776_aa_aligned.fasta,0.44527
1686,OG5426_aa_aligned.fasta,
1687,OG7275_aa_aligned.fasta,0.448806
1688,OG3195_aa_aligned.fasta,0.7738
1689,OG1181_aa_aligned.fasta,0.6129705
1690,OG3178_aa_aligned.fasta,0.6636895
1691,OG6579_aa_aligned.fasta,0.4405995
1692,OG4047_aa_aligned.fasta,0.3788825
1693,OG17582_aa_aligned.fasta,0.7721385000000001
1694,OG7430_aa_aligned.fasta,0.426755
1695,OG2594_aa_aligned.fasta,
1696,OG1986_aa_aligned.fasta,0.5000195000000001
1697,OG8339_aa_aligned.fasta,0.402598
1698,OG1824_aa_aligned.fasta,0.545177
1699,OG2448_aa_aligned.fasta,0.503145
1700,OG1551_aa_aligned.fasta,0.613481
1701,OG5169_aa_aligned.fasta,0.452484
1702,OG3617_aa_aligned.fasta,0.399323
1703,OG4002_aa_aligned.fasta,0.5108805
1704,OG3508_aa_aligned.fasta,0.6274545
1705,OG3975_aa_aligned.fasta,0.466034
1706,OG5521_aa_aligned.fasta,0.507692
1707,OG5481_aa_aligned.fasta,0.5765435
1708,OG10090_aa_aligned.fasta,0.4635225
1709,OG4101_aa_aligned.fasta,0.441934
1710,OG5257_aa_aligned.fasta,0.5333375
1711,OG3904_aa_aligned.fasta,0.396529
1712,OG4411_aa_aligned.fasta,0.497618
1713,OG17141_aa_aligned.fasta,0.781941
1714,OG1605_aa_aligned.fasta,0.591956
1715,OG3090_aa_aligned.fasta,0.685126
1716,OG3143_aa_aligned.fasta,0.611326
1717,OG2673_aa_aligned.fasta,0.5519075
1718,OG1984_aa_aligned.fasta,0.7925985
1719,OG3068_aa_aligned.fasta,0.6199825
1720,OG4283_aa_aligned.fasta,0.485609
1721,OG8484_aa_aligned.fasta,0.502156
1722,OG2841_aa_aligned.fasta,0.709104
1723,OG2055_aa_aligned.fasta,0.473636
1724,OG1192_aa_aligned.fasta,0.43357
1725,OG7327_aa_aligned.fasta,0.52443
1726,OG2201_aa_aligned.fasta,0.508636
1727,OG2916_aa_aligned.fasta,0.6658675000000001
1728,OG4681_aa_aligned.fasta,0.524267
1729,OG1558_aa_aligned.fasta,0.602275
1730,OG3422_aa_aligned.fasta,0.579818
1731,OG7086_aa_aligned.fasta,0.4743275
1732,OG1532_aa_aligned.fasta,0.5259240000000001
1733,OG3241_aa_aligned.fasta,0.621037
1734,OG3511_aa_aligned.fasta,0.5274345
1735,OG3815_aa_aligned.fasta,0.357141
1736,OG4062_aa_aligned.fasta,0.6197535000000001
1737,OG1987_aa_aligned.fasta,0.715992
1738,OG6953_aa_aligned.fasta,0.512497
1739,OG8782_aa_aligned.fasta,0.43003749999999996
1740,OG3766_aa_aligned.fasta,0.592248
1741,OG6541_aa_aligned.fasta,0.528115
1742,OG2626_aa_aligned.fasta,0.33375350000000004
1743,OG3113_aa_aligned.fasta,0.440494
1744,OG4592_aa_aligned.fasta,0.443708
