,OG,site_pvalue_0.1,site_pvalue_0.05
7020,OG13101.csv,2,1
7021,OG6358.csv,0,0
7022,OG8818.csv,0,0
7023,OG7220.csv,1,0
7024,OG10860.csv,0,0
7025,OG2242.csv,1,0
7026,OG14320.csv,3,1
7027,OG4183.csv,1,0
7028,OG5516.csv,0,0
7029,OG2672.csv,0,0
7030,OG7011.csv,0,0
7031,OG15979.csv,1,1
7032,OG2644.csv,0,0
7033,OG14768.csv,1,1
7034,OG4903.csv,0,0
7035,OG6541.csv,0,0
7036,OG15361.csv,0,0
7037,OG6548.csv,0,0
7038,OG18376.csv,1,0
7039,OG3761.csv,0,0
7040,OG4080.csv,0,0
7041,OG5344.csv,0,0
7042,OG11079.csv,1,0
7043,OG17753.csv,0,0
7044,OG11642.csv,1,1
7045,OG6154.csv,0,0
7046,OG7759.csv,0,0
7047,OG2365.csv,0,0
7048,OG10965.csv,1,0
7049,OG7707.csv,0,0
7050,OG13893.csv,0,0
7051,OG9410.csv,0,0
7052,OG1558.csv,0,0
7053,OG18059.csv,0,0
7054,OG16124.csv,0,0
7055,OG8168.csv,0,0
7056,OG1209.csv,0,0
7057,OG13039.csv,0,0
7058,OG12881.csv,0,0
7059,OG8724.csv,0,0
7060,OG8327.csv,0,0
7061,OG11368.csv,0,0
7062,OG7845.csv,0,0
7063,OG11009.csv,0,0
7064,OG14234.csv,1,1
7065,OG11630.csv,0,0
7066,OG8226.csv,0,0
7067,OG4591.csv,0,0
7068,OG1831.csv,0,0
7069,OG13972.csv,1,0
7070,OG9479.csv,0,0
7071,OG3789.csv,0,0
7072,OG8639.csv,0,0
7073,OG5405.csv,1,0
7074,OG4655.csv,0,0
7075,OG8125.csv,0,0
7076,OG6812.csv,0,0
7077,OG4372.csv,0,0
7078,OG3420.csv,0,0
7079,OG11804.csv,0,0
7080,OG4855.csv,0,0
7081,OG16968.csv,1,1
7082,OG8585.csv,0,0
7083,OG16987.csv,0,0
7084,OG7581.csv,0,0
7085,OG8729.csv,0,0
7086,OG7341.csv,0,0
7087,OG3006.csv,0,0
7088,OG1579.csv,0,0
7089,OG6640.csv,2,0
7090,OG6870.csv,0,0
7091,OG15344.csv,1,0
7092,OG10104.csv,3,0
7093,OG17621.csv,0,0
7094,OG4532.csv,0,0
7095,OG4982.csv,1,0
7096,OG4062.csv,0,0
7097,OG14637.csv,0,0
7098,OG15792.csv,0,0
7099,OG7086.csv,0,0
7100,OG3472.csv,0,0
7101,OG6043.csv,0,0
7102,OG4430.csv,0,0
7103,OG3313.csv,0,0
7104,OG10869.csv,0,0
7105,OG15596.csv,12,3
7106,OG10630.csv,0,0
7107,OG8759.csv,1,0
7108,OG11661.csv,1,0
7109,OG10984.csv,0,0
7110,OG8739.csv,0,0
7111,OG9515.csv,0,0
7112,OG1900.csv,0,0
7113,OG10075.csv,0,0
7114,OG5710.csv,0,0
7115,OG6628.csv,0,0
7116,OG4633.csv,0,0
7117,OG11572.csv,0,0
7118,OG17513.csv,5,1
7119,OG5977.csv,0,0
7120,OG7535.csv,1,0
7121,OG6828.csv,0,0
7122,OG11175.csv,2,2
7123,OG5085.csv,0,0
7124,OG15471.csv,0,0
7125,OG1550.csv,0,0
7126,OG13663.csv,1,0
7127,OG12291.csv,1,0
7128,OG13619.csv,0,0
7129,OG1843.csv,0,0
7130,OG4584.csv,0,0
7131,OG9231.csv,1,1
7132,OG16307.csv,2,1
7133,OG9569.csv,0,0
7134,OG4025.csv,1,0
7135,OG4290.csv,0,0
7136,OG7897.csv,0,0
7137,OG10542.csv,0,0
7138,OG18173.csv,0,0
7139,OG16208.csv,0,0
7140,OG16123.csv,0,0
7141,OG18432.csv,0,0
7142,OG4620.csv,0,0
7143,OG2391.csv,0,0
7144,OG4706.csv,0,0
7145,OG1196.csv,0,0
7146,OG3585.csv,0,0
7147,OG6575.csv,0,0
7148,OG2688.csv,0,0
7149,OG13607.csv,0,0
7150,OG7168.csv,0,0
7151,OG7126.csv,0,0
7152,OG1922.csv,0,0
7153,OG10675.csv,0,0
7154,OG6832.csv,0,0
7155,OG4438.csv,0,0
7156,OG7050.csv,0,0
7157,OG5370.csv,0,0
7158,OG11443.csv,0,0
7159,OG1311.csv,0,0
7160,OG8828.csv,0,0
7161,OG7983.csv,0,0
7162,OG11607.csv,0,0
7163,OG6708.csv,0,0
7164,OG3790.csv,0,0
7165,OG3442.csv,0,0
7166,OG2529.csv,0,0
7167,OG14889.csv,0,0
7168,OG12998.csv,0,0
7169,OG9754.csv,0,0
7170,OG3152.csv,0,0
7171,OG6156.csv,0,0
7172,OG1467.csv,0,0
7173,OG4722.csv,0,0
7174,OG11748.csv,0,0
7175,OG4203.csv,0,0
7176,OG12073.csv,0,0
7177,OG1731.csv,0,0
7178,OG14356.csv,0,0
7179,OG5363.csv,0,0
7180,OG12091.csv,3,1
7181,OG6331.csv,0,0
7182,OG3538.csv,0,0
7183,OG1292.csv,0,0
7184,OG11289.csv,1,0
7185,OG15876.csv,1,0
7186,OG3235.csv,0,0
7187,OG15399.csv,1,0
7188,OG10541.csv,0,0
7189,OG14587.csv,1,0
7190,OG3924.csv,0,0
7191,OG4086.csv,0,0
7192,OG11013.csv,0,0
7193,OG7459.csv,0,0
7194,OG9003.csv,0,0
7195,OG3766.csv,0,0
7196,OG7970.csv,0,0
7197,OG17645.csv,0,0
7198,OG7145.csv,0,0
7199,OG10346.csv,0,0
7200,OG8114.csv,0,0
7201,OG2729.csv,0,0
7202,OG9271.csv,0,0
7203,OG6339.csv,0,0
7204,OG18142.csv,0,0
7205,OG16762.csv,0,0
7206,OG8823.csv,0,0
7207,OG13553.csv,0,0
7208,OG9509.csv,0,0
7209,OG14188.csv,2,0
7210,OG4440.csv,0,0
7211,OG13379.csv,0,0
7212,OG4377.csv,0,0
7213,OG1802.csv,5,0
7214,OG8796.csv,0,0
7215,OG5457.csv,0,0
7216,OG13601.csv,0,0
7217,OG4653.csv,0,0
7218,OG9250.csv,0,0
7219,OG6389.csv,0,0
7220,OG8216.csv,0,0
7221,OG13874.csv,0,0
7222,OG17428.csv,0,0
7223,OG2566.csv,0,0
7224,OG13556.csv,0,0
7225,OG9768.csv,0,0
7226,OG9468.csv,0,0
7227,OG11363.csv,0,0
7228,OG14103.csv,0,0
7229,OG14707.csv,0,0
7230,OG3884.csv,0,0
7231,OG3999.csv,0,0
7232,OG1199.csv,0,0
7233,OG1309.csv,0,0
7234,OG11513.csv,1,0
7235,OG1741.csv,0,0
7236,OG11674.csv,0,0
7237,OG3699.csv,0,0
7238,OG15567.csv,4,0
7239,OG4844.csv,0,0
7240,OG14129.csv,0,0
7241,OG16581.csv,1,0
7242,OG3839.csv,0,0
7243,OG17603.csv,1,0
7244,OG6782.csv,0,0
7245,OG8122.csv,0,0
7246,OG4499.csv,0,0
7247,OG5719.csv,0,0
7248,OG8960.csv,0,0
7249,OG7630.csv,0,0
7250,OG1759.csv,0,0
7251,OG16438.csv,0,0
7252,OG18026.csv,1,0
7253,OG12106.csv,0,0
7254,OG9416.csv,0,0
7255,OG7965.csv,1,0
7256,OG12017.csv,0,0
7257,OG8851.csv,0,0
7258,OG5146.csv,0,0
7259,OG15991.csv,1,1
7260,OG5353.csv,2,1
7261,OG13795.csv,0,0
7262,OG3525.csv,0,0
7263,OG14379.csv,0,0
7264,OG8424.csv,0,0
7265,OG15863.csv,0,0
7266,OG13123.csv,0,0
7267,OG3596.csv,0,0
7268,OG3969.csv,0,0
7269,OG9086.csv,1,0
7270,OG3930.csv,0,0
7271,OG11648.csv,0,0
7272,OG1892.csv,0,0
7273,OG16585.csv,1,1
7274,OG2843.csv,1,0
7275,OG10909.csv,0,0
7276,OG5532.csv,0,0
7277,OG7348.csv,0,0
7278,OG11563.csv,0,0
7279,OG4638.csv,0,0
7280,OG12282.csv,0,0
7281,OG12691.csv,0,0
7282,OG14216.csv,1,0
7283,OG2667.csv,0,0
7284,OG8155.csv,0,0
7285,OG1241.csv,0,0
7286,OG11134.csv,1,0
7287,OG12760.csv,0,0
7288,OG4244.csv,0,0
7289,OG5257.csv,0,0
7290,OG2414.csv,0,0
7291,OG14983.csv,1,0
7292,OG4570.csv,0,0
7293,OG13262.csv,2,1
7294,OG13402.csv,5,2
7295,OG6693.csv,1,0
7296,OG4241.csv,0,0
7297,OG12267.csv,3,0
7298,OG10442.csv,1,1
7299,OG3440.csv,0,0
7300,OG15907.csv,2,0
7301,OG7003.csv,0,0
7302,OG16099.csv,0,0
7303,OG4641.csv,1,1
7304,OG1123.csv,0,0
7305,OG14146.csv,0,0
7306,OG7787.csv,0,0
7307,OG1936.csv,0,0
7308,OG5142.csv,0,0
7309,OG3563.csv,0,0
7310,OG5757.csv,0,0
7311,OG7452.csv,2,0
7312,OG7837.csv,0,0
7313,OG1712.csv,0,0
7314,OG6403.csv,0,0
7315,OG6472.csv,0,0
7316,OG12785.csv,1,0
7317,OG17969.csv,0,0
7318,OG17389.csv,3,1
7319,OG6904.csv,0,0
7320,OG11639.csv,1,0
7321,OG12607.csv,0,0
7322,OG13481.csv,4,0
7323,OG2119.csv,0,0
7324,OG8476.csv,0,0
7325,OG13579.csv,0,0
7326,OG4099.csv,0,0
7327,OG9713.csv,0,0
7328,OG8616.csv,0,0
7329,OG9945.csv,0,0
7330,OG1628.csv,0,0
7331,OG11646.csv,0,0
7332,OG5851.csv,0,0
7333,OG16179.csv,0,0
7334,OG2115.csv,0,0
7335,OG9333.csv,0,0
7336,OG2653.csv,0,0
7337,OG4267.csv,0,0
7338,OG1778.csv,1,0
7339,OG5976.csv,0,0
7340,OG6340.csv,0,0
7341,OG13048.csv,1,1
7342,OG7680.csv,0,0
7343,OG6372.csv,0,0
7344,OG3811.csv,0,0
7345,OG7114.csv,0,0
7346,OG5108.csv,0,0
7347,OG4396.csv,0,0
7348,OG15129.csv,0,0
7349,OG16323.csv,2,0
7350,OG3115.csv,0,0
7351,OG10322.csv,0,0
7352,OG15844.csv,0,0
7353,OG7538.csv,0,0
7354,OG11699.csv,0,0
7355,OG2092.csv,0,0
7356,OG7860.csv,0,0
7357,OG11850.csv,2,0
7358,OG4405.csv,0,0
7359,OG11162.csv,0,0
7360,OG9453.csv,0,0
7361,OG2062.csv,0,0
7362,OG11540.csv,0,0
7363,OG9397.csv,1,1
7364,OG17628.csv,0,0
7365,OG14493.csv,1,0
7366,OG1985.csv,0,0
7367,OG4060.csv,0,0
7368,OG6277.csv,0,0
7369,OG9433.csv,0,0
7370,OG8282.csv,0,0
7371,OG9184.csv,0,0
7372,OG14266.csv,0,0
7373,OG3000.csv,0,0
7374,OG5399.csv,0,0
7375,OG1416.csv,0,0
7376,OG15140.csv,1,0
7377,OG2371.csv,0,0
7378,OG9120.csv,0,0
7379,OG13705.csv,1,0
7380,OG2394.csv,0,0
7381,OG7769.csv,0,0
7382,OG9191.csv,0,0
7383,OG16166.csv,0,0
7384,OG11722.csv,0,0
7385,OG5712.csv,0,0
7386,OG12289.csv,0,0
7387,OG11547.csv,0,0
7388,OG2505.csv,0,0
7389,OG3297.csv,0,0
7390,OG10312.csv,0,0
7391,OG7071.csv,0,0
7392,OG14713.csv,0,0
7393,OG7095.csv,0,0
7394,OG6729.csv,0,0
7395,OG14893.csv,0,0
7396,OG14994.csv,0,0
7397,OG14087.csv,0,0
7398,OG17820.csv,0,0
7399,OG1172.csv,0,0
7400,OG14526.csv,0,0
7401,OG14850.csv,0,0
7402,OG1409.csv,0,0
7403,OG10160.csv,1,0
7404,OG6476.csv,0,0
7405,OG9311.csv,0,0
7406,OG9046.csv,0,0
7407,OG9853.csv,0,0
7408,OG16188.csv,0,0
7409,OG16579.csv,1,0
7410,OG13080.csv,0,0
7411,OG7645.csv,0,0
7412,OG18229.csv,0,0
7413,OG17525.csv,0,0
7414,OG9961.csv,0,0
7415,OG13583.csv,0,0
7416,OG7210.csv,2,1
7417,OG12154.csv,0,0
7418,OG4574.csv,0,0
7419,OG8556.csv,0,0
7420,OG17800.csv,0,0
7421,OG11360.csv,0,0
7422,OG3223.csv,0,0
7423,OG11738.csv,0,0
7424,OG7546.csv,0,0
7425,OG9737.csv,0,0
7426,OG2726.csv,0,0
7427,OG5289.csv,0,0
7428,OG18174.csv,0,0
7429,OG14270.csv,0,0
7430,OG8367.csv,0,0
7431,OG12963.csv,1,0
7432,OG6876.csv,0,0
7433,OG3073.csv,0,0
7434,OG14766.csv,0,0
7435,OG13056.csv,2,0
7436,OG1569.csv,0,0
7437,OG8120.csv,0,0
7438,OG9941.csv,0,0
7439,OG4346.csv,0,0
7440,OG15280.csv,5,3
7441,OG15033.csv,0,0
7442,OG4776.csv,1,1
7443,OG5763.csv,0,0
7444,OG18553.csv,2,1
7445,OG7339.csv,0,0
7446,OG3130.csv,0,0
7447,OG8842.csv,0,0
7448,OG13000.csv,2,0
7449,OG17212.csv,1,0
7450,OG4262.csv,0,0
7451,OG10373.csv,0,0
7452,OG8495.csv,0,0
7453,OG5423.csv,0,0
7454,OG3850.csv,0,0
7455,OG2168.csv,0,0
7456,OG3048.csv,0,0
7457,OG16096.csv,1,0
7458,OG16769.csv,2,1
7459,OG13905.csv,1,1
7460,OG7964.csv,0,0
7461,OG1798.csv,1,0
7462,OG15627.csv,1,0
7463,OG14439.csv,1,0
7464,OG1749.csv,0,0
7465,OG3347.csv,0,0
7466,OG6920.csv,0,0
7467,OG4115.csv,0,0
7468,OG2055.csv,1,1
7469,OG9839.csv,0,0
7470,OG7224.csv,1,0
7471,OG11265.csv,1,1
7472,OG12666.csv,0,0
7473,OG14564.csv,0,0
7474,OG3272.csv,0,0
7475,OG1489.csv,0,0
7476,OG3510.csv,0,0
7477,OG2329.csv,1,1
7478,OG6231.csv,0,0
7479,OG11695.csv,0,0
7480,OG6771.csv,0,0
7481,OG4512.csv,0,0
7482,OG6419.csv,0,0
7483,OG1303.csv,0,0
7484,OG15481.csv,0,0
7485,OG7253.csv,0,0
7486,OG2703.csv,0,0
7487,OG8423.csv,0,0
7488,OG1933.csv,0,0
7489,OG14070.csv,1,1
7490,OG15789.csv,0,0
7491,OG8247.csv,0,0
7492,OG5241.csv,0,0
7493,OG3102.csv,2,0
7494,OG10593.csv,0,0
7495,OG12525.csv,1,0
7496,OG15622.csv,0,0
7497,OG5628.csv,0,0
7498,OG14272.csv,0,0
7499,OG3438.csv,0,0
7500,OG5924.csv,0,0
7501,OG4770.csv,0,0
7502,OG5292.csv,1,1
7503,OG9957.csv,0,0
7504,OG1740.csv,0,0
7505,OG3771.csv,0,0
7506,OG2875.csv,0,0
7507,OG2862.csv,0,0
7508,OG9304.csv,2,0
7509,OG18147.csv,1,0
7510,OG14554.csv,0,0
7511,OG5933.csv,0,0
7512,OG16937.csv,0,0
7513,OG6300.csv,0,0
7514,OG4592.csv,0,0
7515,OG15766.csv,3,0
7516,OG4483.csv,0,0
7517,OG12374.csv,1,0
7518,OG1818.csv,1,0
7519,OG11291.csv,1,1
7520,OG2102.csv,2,0
7521,OG10773.csv,0,0
7522,OG3784.csv,0,0
7523,OG18409.csv,0,0
7524,OG14967.csv,0,0
7525,OG3387.csv,0,0
7526,OG15436.csv,2,1
7527,OG9695.csv,0,0
7528,OG3379.csv,0,0
7529,OG4143.csv,0,0
7530,OG15961.csv,1,0
7531,OG8819.csv,0,0
7532,OG5159.csv,0,0
7533,OG4894.csv,0,0
7534,OG6498.csv,0,0
7535,OG1165.csv,0,0
7536,OG9442.csv,0,0
7537,OG1500.csv,0,0
7538,OG5752.csv,0,0
7539,OG13881.csv,0,0
7540,OG6316.csv,0,0
7541,OG4714.csv,0,0
7542,OG7469.csv,0,0
7543,OG6285.csv,0,0
7544,OG13177.csv,0,0
7545,OG17139.csv,2,0
7546,OG16135.csv,0,0
7547,OG5985.csv,0,0
7548,OG12113.csv,0,0
7549,OG15971.csv,0,0
7550,OG1709.csv,0,0
7551,OG17417.csv,0,0
7552,OG12636.csv,0,0
7553,OG11017.csv,0,0
7554,OG16100.csv,0,0
7555,OG4342.csv,0,0
7556,OG1796.csv,1,0
7557,OG16714.csv,1,0
7558,OG7540.csv,0,0
7559,OG14222.csv,0,0
7560,OG1593.csv,1,0
7561,OG2298.csv,0,0
7562,OG4358.csv,0,0
7563,OG9809.csv,0,0
7564,OG3629.csv,0,0
7565,OG9982.csv,0,0
7566,OG5891.csv,0,0
7567,OG11977.csv,0,0
7568,OG8971.csv,0,0
7569,OG7937.csv,0,0
7570,OG13760.csv,0,0
7571,OG11655.csv,0,0
7572,OG16064.csv,0,0
7573,OG14682.csv,0,0
7574,OG2015.csv,0,0
7575,OG4945.csv,0,0
7576,OG4390.csv,0,0
7577,OG16927.csv,1,1
7578,OG11652.csv,0,0
7579,OG2243.csv,0,0
7580,OG4885.csv,0,0
7581,OG13833.csv,0,0
7582,OG13853.csv,0,0
7583,OG14375.csv,1,0
7584,OG11863.csv,1,0
7585,OG4494.csv,0,0
7586,OG16407.csv,0,0
7587,OG10619.csv,0,0
7588,OG4912.csv,1,0
7589,OG18305.csv,2,0
7590,OG5213.csv,0,0
7591,OG1226.csv,0,0
7592,OG3090.csv,0,0
7593,OG18230.csv,0,0
7594,OG4870.csv,0,0
7595,OG5678.csv,0,0
7596,OG10545.csv,0,0
7597,OG9499.csv,1,1
7598,OG4974.csv,0,0
7599,OG11888.csv,0,0
7600,OG4050.csv,0,0
7601,OG8478.csv,0,0
7602,OG17470.csv,0,0
7603,OG2960.csv,0,0
7604,OG6218.csv,0,0
7605,OG15183.csv,0,0
7606,OG9059.csv,0,0
7607,OG8720.csv,0,0
7608,OG14969.csv,0,0
7609,OG10514.csv,2,1
7610,OG9298.csv,0,0
7611,OG1415.csv,1,0
7612,OG5527.csv,0,0
7613,OG4630.csv,0,0
7614,OG1934.csv,0,0
7615,OG6780.csv,0,0
7616,OG8635.csv,2,1
7617,OG7166.csv,0,0
7618,OG5239.csv,0,0
7619,OG8786.csv,0,0
7620,OG1219.csv,0,0
7621,OG13934.csv,0,0
7622,OG3864.csv,0,0
7623,OG16218.csv,1,0
7624,OG3550.csv,0,0
7625,OG8777.csv,0,0
7626,OG12028.csv,1,1
7627,OG15963.csv,1,0
7628,OG10310.csv,0,0
7629,OG1240.csv,0,0
7630,OG4904.csv,0,0
7631,OG3703.csv,0,0
7632,OG8890.csv,0,0
7633,OG2271.csv,0,0
7634,OG8671.csv,1,0
7635,OG6437.csv,0,0
7636,OG2355.csv,0,0
7637,OG6060.csv,0,0
7638,OG5442.csv,0,0
7639,OG7686.csv,0,0
7640,OG17838.csv,0,0
7641,OG3590.csv,0,0
7642,OG7016.csv,0,0
7643,OG2764.csv,0,0
7644,OG5320.csv,0,0
7645,OG11925.csv,0,0
7646,OG12405.csv,0,0
7647,OG3549.csv,0,0
7648,OG11693.csv,0,0
7649,OG1620.csv,1,0
7650,OG1784.csv,0,0
7651,OG2723.csv,0,0
7652,OG4015.csv,0,0
7653,OG3407.csv,0,0
7654,OG13688.csv,0,0
7655,OG12552.csv,0,0
7656,OG14300.csv,0,0
7657,OG17466.csv,0,0
7658,OG7939.csv,0,0
7659,OG6356.csv,1,1
7660,OG12914.csv,4,1
7661,OG14700.csv,2,1
7662,OG9213.csv,0,0
7663,OG2532.csv,0,0
7664,OG6813.csv,0,0
7665,OG1271.csv,0,0
7666,OG9401.csv,1,0
7667,OG8780.csv,0,0
7668,OG9765.csv,0,0
7669,OG13931.csv,2,0
7670,OG14640.csv,0,0
7671,OG10875.csv,1,0
7672,OG12704.csv,3,1
7673,OG10628.csv,0,0
7674,OG10076.csv,0,0
7675,OG10709.csv,0,0
7676,OG15866.csv,0,0
7677,OG18108.csv,4,1
7678,OG10248.csv,0,0
7679,OG2611.csv,0,0
7680,OG10297.csv,0,0
7681,OG12441.csv,1,1
7682,OG1603.csv,0,0
7683,OG13835.csv,0,0
7684,OG10379.csv,0,0
7685,OG14191.csv,0,0
7686,OG2223.csv,0,0
7687,OG7150.csv,0,0
7688,OG4073.csv,0,0
7689,OG2705.csv,1,0
7690,OG5403.csv,1,1
7691,OG13061.csv,2,0
7692,OG14241.csv,1,0
7693,OG3009.csv,0,0
7694,OG5659.csv,0,0
7695,OG9567.csv,0,0
7696,OG14291.csv,0,0
7697,OG6893.csv,0,0
7698,OG6099.csv,0,0
7699,OG10041.csv,1,1
7700,OG9027.csv,0,0
7701,OG13636.csv,0,0
7702,OG14336.csv,2,0
7703,OG13823.csv,0,0
7704,OG7331.csv,0,0
7705,OG6095.csv,0,0
7706,OG3139.csv,0,0
7707,OG6787.csv,0,0
7708,OG15994.csv,0,0
7709,OG7834.csv,0,0
7710,OG15687.csv,2,1
7711,OG3263.csv,0,0
7712,OG1874.csv,1,0
7713,OG15712.csv,0,0
7714,OG11606.csv,1,0
7715,OG13294.csv,2,2
7716,OG14184.csv,1,0
7717,OG15227.csv,3,2
7718,OG18153.csv,0,0
7719,OG11875.csv,3,0
7720,OG6004.csv,0,0
7721,OG16092.csv,0,0
7722,OG7797.csv,0,0
7723,OG10960.csv,0,0
7724,OG7488.csv,0,0
7725,OG9021.csv,0,0
7726,OG18028.csv,2,1
7727,OG2536.csv,0,0
7728,OG7841.csv,0,0
7729,OG10115.csv,0,0
7730,OG15972.csv,2,1
7731,OG14643.csv,0,0
7732,OG4317.csv,0,0
7733,OG5203.csv,0,0
7734,OG4489.csv,0,0
7735,OG10908.csv,0,0
7736,OG4257.csv,0,0
7737,OG11054.csv,0,0
7738,OG9356.csv,0,0
7739,OG5986.csv,1,0
7740,OG16997.csv,0,0
7741,OG11349.csv,1,0
7742,OG15988.csv,0,0
7743,OG4934.csv,0,0
7744,OG2328.csv,0,0
7745,OG12858.csv,1,0
7746,OG2397.csv,0,0
7747,OG9135.csv,0,0
7748,OG15273.csv,0,0
7749,OG8758.csv,0,0
7750,OG3800.csv,0,0
7751,OG2312.csv,0,0
7752,OG2590.csv,0,0
7753,OG8930.csv,0,0
7754,OG10353.csv,0,0
7755,OG17550.csv,11,1
7756,OG17214.csv,0,0
7757,OG5905.csv,0,0
7758,OG15309.csv,0,0
7759,OG2704.csv,0,0
7760,OG3918.csv,0,0
7761,OG16962.csv,9,3
7762,OG1629.csv,0,0
7763,OG16355.csv,0,0
7764,OG7559.csv,0,0
7765,OG8826.csv,0,0
7766,OG11448.csv,0,0
7767,OG9088.csv,0,0
7768,OG2859.csv,0,0
7769,OG6795.csv,0,0
7770,OG17113.csv,1,1
7771,OG9655.csv,0,0
7772,OG3117.csv,0,0
7773,OG2715.csv,0,0
7774,OG8418.csv,0,0
7775,OG2959.csv,0,0
7776,OG7618.csv,0,0
7777,OG5000.csv,0,0
7778,OG9698.csv,0,0
7779,OG2398.csv,0,0
7780,OG17187.csv,0,0
7781,OG15517.csv,0,0
7782,OG6145.csv,0,0
7783,OG16171.csv,3,1
7784,OG6792.csv,0,0
7785,OG2088.csv,0,0
7786,OG1941.csv,0,0
7787,OG7776.csv,0,0
7788,OG1870.csv,0,0
7789,OG5493.csv,0,0
7790,OG4219.csv,0,0
7791,OG10601.csv,1,1
7792,OG17374.csv,1,0
7793,OG8916.csv,0,0
7794,OG1293.csv,0,0
7795,OG14755.csv,0,0
7796,OG7735.csv,0,0
7797,OG10679.csv,0,0
7798,OG14378.csv,0,0
7799,OG13932.csv,1,0
7800,OG4700.csv,0,0
7801,OG3545.csv,1,1
7802,OG8281.csv,0,0
7803,OG10026.csv,0,0
7804,OG8332.csv,0,0
7805,OG16250.csv,0,0
7806,OG15274.csv,0,0
7807,OG11031.csv,0,0
7808,OG6328.csv,0,0
7809,OG9421.csv,0,0
7810,OG12085.csv,3,1
7811,OG3659.csv,0,0
7812,OG15156.csv,0,0
7813,OG18504.csv,1,0
7814,OG6611.csv,0,0
7815,OG18261.csv,1,0
7816,OG12499.csv,0,0
7817,OG18366.csv,1,0
7818,OG9355.csv,0,0
7819,OG16719.csv,0,0
7820,OG13879.csv,0,0
7821,OG6772.csv,0,0
7822,OG13675.csv,0,0
7823,OG5720.csv,0,0
7824,OG2809.csv,0,0
7825,OG3315.csv,1,1
7826,OG15858.csv,0,0
7827,OG6204.csv,0,0
7828,OG9095.csv,1,0
7829,OG9281.csv,0,0
7830,OG7093.csv,0,0
7831,OG14018.csv,2,1
7832,OG4552.csv,0,0
7833,OG17318.csv,0,0
7834,OG3429.csv,0,0
7835,OG14050.csv,0,0
7836,OG7617.csv,0,0
7837,OG4707.csv,0,0
7838,OG5023.csv,0,0
7839,OG8468.csv,0,0
7840,OG11889.csv,0,0
7841,OG10153.csv,0,0
7842,OG3963.csv,0,0
7843,OG15547.csv,0,0
7844,OG6120.csv,0,0
7845,OG3214.csv,0,0
7846,OG1679.csv,0,0
7847,OG5004.csv,0,0
7848,OG6725.csv,0,0
7849,OG5163.csv,0,0
7850,OG10210.csv,0,0
7851,OG15379.csv,0,0
7852,OG11911.csv,0,0
7853,OG8795.csv,0,0
7854,OG3083.csv,0,0
7855,OG6759.csv,0,0
7856,OG10650.csv,0,0
7857,OG14692.csv,0,0
7858,OG16936.csv,1,0
7859,OG1691.csv,0,0
7860,OG8130.csv,0,0
7861,OG8546.csv,0,0
7862,OG2486.csv,0,0
7863,OG1545.csv,0,0
7864,OG14322.csv,1,0
7865,OG3886.csv,0,0
7866,OG17130.csv,1,0
7867,OG9878.csv,0,0
7868,OG12876.csv,0,0
7869,OG4927.csv,0,0
7870,OG12367.csv,0,0
7871,OG8787.csv,0,0
7872,OG11440.csv,0,0
7873,OG10021.csv,1,1
7874,OG6510.csv,0,0
7875,OG7441.csv,0,0
7876,OG10838.csv,0,0
7877,OG7042.csv,0,0
7878,OG12006.csv,1,0
7879,OG6921.csv,0,0
7880,OG2562.csv,0,0
7881,OG1235.csv,0,0
7882,OG3869.csv,0,0
7883,OG17186.csv,2,1
7884,OG1392.csv,0,0
7885,OG16503.csv,1,0
7886,OG18278.csv,2,1
7887,OG6967.csv,0,0
7888,OG6261.csv,0,0
7889,OG10528.csv,0,0
7890,OG11941.csv,0,0
7891,OG2129.csv,0,0
7892,OG3697.csv,0,0
7893,OG1405.csv,0,0
7894,OG4005.csv,0,0
7895,OG2307.csv,0,0
7896,OG2517.csv,0,0
7897,OG4265.csv,0,0
7898,OG1947.csv,0,0
7899,OG16227.csv,0,0
7900,OG8455.csv,0,0
7901,OG10378.csv,0,0
7902,OG15733.csv,2,0
7903,OG10714.csv,0,0
7904,OG3680.csv,0,0
7905,OG13724.csv,1,0
7906,OG18393.csv,0,0
7907,OG10912.csv,0,0
7908,OG4379.csv,0,0
7909,OG5366.csv,1,1
7910,OG1536.csv,1,0
7911,OG15023.csv,0,0
7912,OG6103.csv,0,0
7913,OG6046.csv,0,0
7914,OG5569.csv,0,0
7915,OG14383.csv,3,1
7916,OG9563.csv,0,0
7917,OG6606.csv,0,0
7918,OG5076.csv,2,1
7919,OG9988.csv,0,0
7920,OG15007.csv,0,0
7921,OG2053.csv,0,0
7922,OG18570.csv,0,0
7923,OG4845.csv,0,0
7924,OG5392.csv,0,0
7925,OG9711.csv,0,0
7926,OG9157.csv,0,0
7927,OG17502.csv,2,0
7928,OG7405.csv,0,0
7929,OG2943.csv,0,0
7930,OG5745.csv,0,0
7931,OG1244.csv,0,0
7932,OG18635.csv,3,0
7933,OG8902.csv,0,0
7934,OG13069.csv,0,0
7935,OG12324.csv,0,0
7936,OG9672.csv,4,2
7937,OG7632.csv,0,0
7938,OG8970.csv,0,0
7939,OG5015.csv,0,0
7940,OG13176.csv,0,0
7941,OG6138.csv,0,0
7942,OG13587.csv,2,0
7943,OG3042.csv,0,0
7944,OG1304.csv,0,0
7945,OG16019.csv,0,0
7946,OG4837.csv,0,0
7947,OG13813.csv,1,0
7948,OG3040.csv,2,0
7949,OG1424.csv,1,0
7950,OG9679.csv,0,0
