,ID
3623,OG13052
3624,OG197631
3625,OG2238
3626,OG38995
3627,OG209602
3628,OG24845
3629,OG1127
3630,OG181553
3631,OG232924
3632,OG91880
3633,OG46145
3634,OG90061
3635,OG2277
3636,OG5670
3637,OG42683
3638,OG2374
3639,OG11389
3640,OG22888
3641,OG180754
3642,OG12573
3643,OG64183
3644,OG199001
3645,OG19702
3646,OG5146
3647,OG191978
3648,OG4086
3649,OG29220
3650,OG5243
3651,OG4356
3652,OG41139
3653,OG1406
3654,OG4011
3655,OG4532
3656,OG10005
3657,OG1081
3658,OG44526
3659,OG218414
3660,OG1180
3661,OG1887
3662,OG118671
3663,OG53434
3664,OG5515
3665,OG26617
3666,OG176799
3667,OG98673
3668,OG32893
3669,OG1227
3670,OG229283
3671,OG79838
3672,OG137732
3673,OG111747
3674,OG151542
3675,OG17152
3676,OG89694
3677,OG3318
3678,OG133321
3679,OG4331
3680,OG7126
3681,OG16504
3682,OG134875
3683,OG3401
3684,OG39980
3685,OG233964
3686,OG2417
3687,OG3028
3688,OG34140
3689,OG1500
3690,OG2053
3691,OG201865
3692,OG38818
3693,OG1742
3694,OG220856
3695,OG3177
3696,OG190208
3697,OG5251
3698,OG1819
3699,OG3052
3700,OG8784
3701,OG25323
3702,OG15149
3703,OG62640
3704,OG2237
3705,OG1322
3706,OG12190
3707,OG44588
3708,OG2621
3709,OG3419
3710,OG202106
3711,OG2186
3712,OG13244
3713,OG26593
3714,OG32255
3715,OG208566
3716,OG111709
3717,OG3801
3718,OG33338
3719,OG70276
3720,OG9846
3721,OG120873
3722,OG53336
3723,OG19102
3724,OG15782
3725,OG3845
3726,OG48021
3727,OG195790
3728,OG2478
3729,OG231829
3730,OG95648
3731,OG2613
3732,OG55087
3733,OG110791
3734,OG1905
3735,OG97341
3736,OG183006
3737,OG96128
3738,OG2861
3739,OG147527
3740,OG23095
3741,OG3596
3742,OG1057
3743,OG1434
3744,OG157487
3745,OG1132
3746,OG2635
3747,OG75053
3748,OG19200
3749,OG168227
3750,OG66640
3751,OG107233
3752,OG71613
3753,OG4943
3754,OG2347
3755,OG19017
3756,OG43677
3757,OG5229
3758,OG46121
3759,OG150860
3760,OG1024
3761,OG45618
3762,OG199837
3763,OG67123
3764,OG47114
3765,OG196515
3766,OG49404
3767,OG149541
3768,OG5446
3769,OG1741
3770,OG4440
3771,OG2583
3772,OG4581
3773,OG5118
3774,OG3826
3775,OG12582
3776,OG31619
3777,OG60716
3778,OG77735
3779,OG4306
3780,OG1111
3781,OG8038
3782,OG63999
3783,OG96364
3784,OG77412
3785,OG3178
3786,OG2889
3787,OG11575
3788,OG108429
3789,OG7251
3790,OG1465
3791,OG142528
3792,OG1060
3793,OG73025
3794,OG3267
3795,OG67205
3796,OG4250
3797,OG1426
3798,OG1904
3799,OG160599
3800,OG58929
3801,OG1751
3802,OG31770
3803,OG13100
3804,OG116413
3805,OG2123
3806,OG164572
3807,OG43452
3808,OG7367
3809,OG33708
3810,OG7359
3811,OG5766
3812,OG3492
3813,OG47193
3814,OG159585
3815,OG53068
3816,OG2510
3817,OG2409
3818,OG62631
3819,OG3099
3820,OG7481
3821,OG43839
3822,OG103976
3823,OG60978
3824,OG9143
3825,OG207960
3826,OG113021
3827,OG10454
3828,OG8880
3829,OG128455
3830,OG2166
3831,OG1710
3832,OG156971
3833,OG146832
3834,OG172380
3835,OG1343
3836,OG2603
3837,OG2750
3838,OG1546
3839,OG86401
3840,OG2032
3841,OG98341
3842,OG183439
3843,OG8910
3844,OG3641
3845,OG25710
3846,OG44777
3847,OG2328
3848,OG1184
3849,OG5722
3850,OG26407
3851,OG7276
3852,OG105419
3853,OG2288
3854,OG3001
3855,OG219217
3856,OG98994
3857,OG154147
3858,OG2416
3859,OG38689
3860,OG189452
3861,OG2133
3862,OG63586
3863,OG166124
3864,OG2878
3865,OG4284
3866,OG121716
3867,OG2126
3868,OG4962
3869,OG1138
3870,OG19584
3871,OG40282
3872,OG8112
3873,OG1866
3874,OG42023
3875,OG201648
3876,OG31513
3877,OG185772
3878,OG8892
3879,OG2526
3880,OG32623
3881,OG1456
3882,OG2627
3883,OG1054
3884,OG41032
3885,OG23000
3886,OG205233
3887,OG26180
3888,OG68948
3889,OG2129
3890,OG7189
3891,OG77356
3892,OG67408
3893,OG1018
3894,OG1116
3895,OG10811
3896,OG57324
3897,OG2822
3898,OG217265
3899,OG31379
3900,OG165050
3901,OG1630
3902,OG43219
3903,OG1045
3904,OG39971
3905,OG11847
3906,OG32201
3907,OG5190
3908,OG6700
3909,OG39183
3910,OG1477
3911,OG230127
3912,OG210435
3913,OG74256
3914,OG3319
3915,OG17385
3916,OG31653
3917,OG4745
3918,OG2808
3919,OG7366
3920,OG142059
3921,OG175352
3922,OG1416
3923,OG3954
3924,OG27768
3925,OG2293
3926,OG2070
3927,OG32032
3928,OG60199
3929,OG2158
3930,OG2677
3931,OG26866
3932,OG51376
3933,OG8270
3934,OG6343
3935,OG31922
3936,OG15344
3937,OG227510
3938,OG2028
3939,OG35804
3940,OG5902
3941,OG214841
3942,OG9198
3943,OG1453
3944,OG4823
3945,OG4451
3946,OG153871
3947,OG32570
3948,OG1222
3949,OG10738
3950,OG2356
3951,OG182890
3952,OG4268
3953,OG40018
3954,OG3286
3955,OG5323
3956,OG5214
3957,OG148762
3958,OG125400
3959,OG98332
3960,OG109816
3961,OG11090
3962,OG83206
3963,OG28825
3964,OG3771
3965,OG21870
3966,OG11332
3967,OG11906
3968,OG1430
3969,OG15834
3970,OG226762
3971,OG2404
3972,OG3592
3973,OG4061
3974,OG2365
3975,OG10060
3976,OG20096
3977,OG101792
3978,OG87459
3979,OG9906
3980,OG205516
3981,OG104880
3982,OG19108
3983,OG1087
3984,OG2888
3985,OG6990
3986,OG4232
3987,OG30296
3988,OG2283
3989,OG2678
3990,OG2794
3991,OG1737
3992,OG119489
3993,OG78619
3994,OG155129
3995,OG26772
3996,OG1516
3997,OG8990
3998,OG3646
3999,OG49264
4000,OG6785
4001,OG215354
4002,OG2059
4003,OG4110
4004,OG80419
4005,OG87849
4006,OG6253
4007,OG1565
4008,OG1575
4009,OG18747
4010,OG170502
4011,OG42592
4012,OG26083
4013,OG5608
4014,OG197195
4015,OG211699
4016,OG3475
4017,OG41564
4018,OG132920
4019,OG106769
4020,OG165098
4021,OG1933
4022,OG17018
4023,OG2360
4024,OG126811
4025,OG167471
4026,OG72068
4027,OG4976
4028,OG130172
4029,OG1876
4030,OG196842
4031,OG11318
4032,OG26982
4033,OG193256
4034,OG147078
4035,OG1163
4036,OG21917
4037,OG22231
4038,OG2837
4039,OG1503
4040,OG132921
4041,OG1137
4042,OG1440
4043,OG30792
4044,OG16397
4045,OG8014
4046,OG147928
4047,OG81277
4048,OG3949
4049,OG5136
4050,OG40508
4051,OG3476
4052,OG131320
4053,OG226195
4054,OG223943
4055,OG117511
4056,OG40279
4057,OG47263
4058,OG1747
4059,OG41431
4060,OG3362
4061,OG176294
4062,OG19539
4063,OG16286
4064,OG31349
4065,OG5268
4066,OG13770
4067,OG221656
4068,OG5659
4069,OG1919
4070,OG200354
4071,OG7214
4072,OG226057
4073,OG2197
4074,OG51890
4075,OG63384
4076,OG199704
4077,OG40097
4078,OG193048
4079,OG31798
4080,OG9604
4081,OG21937
4082,OG2741
4083,OG21825
4084,OG165785
4085,OG13650
4086,OG10915
4087,OG5656
4088,OG15723
4089,OG2168
4090,OG158748
4091,OG3106
4092,OG27584
4093,OG196960
4094,OG223555
4095,OG31316
4096,OG6598
4097,OG52755
4098,OG2207
4099,OG1335
4100,OG48211
4101,OG43348
4102,OG182537
4103,OG70539
4104,OG13766
4105,OG4179
4106,OG151832
4107,OG182701
4108,OG57876
4109,OG226648
4110,OG11023
4111,OG2592
4112,OG1931
4113,OG59950
4114,OG5442
4115,OG1504
4116,OG223509
4117,OG9293
4118,OG7635
4119,OG13622
4120,OG28941
4121,OG99957
4122,OG142840
4123,OG16044
4124,OG234188
4125,OG82393
4126,OG48583
4127,OG26981
4128,OG11739
4129,OG220362
4130,OG202531
4131,OG222855
4132,OG102351
4133,OG30607
4134,OG5133
4135,OG30252
4136,OG94941
4137,OG11506
4138,OG172301
4139,OG12991
4140,OG3337
4141,OG4798
4142,OG129860
4143,OG2366
4144,OG39972
4145,OG1916
4146,OG14546
4147,OG1782
4148,OG1618
4149,OG2697
4150,OG27847
4151,OG1473
4152,OG210838
4153,OG80832
4154,OG171334
4155,OG14193
4156,OG230946
4157,OG204425
4158,OG220530
4159,OG72961
4160,OG17013
4161,OG149155
4162,OG47720
4163,OG3085
4164,OG5360
4165,OG74485
4166,OG176248
4167,OG13628
4168,OG45096
4169,OG11336
4170,OG1237
4171,OG41802
4172,OG30707
4173,OG4835
4174,OG31331
4175,OG36701
4176,OG1457
4177,OG1612
4178,OG140013
4179,OG206287
4180,OG1207
4181,OG2182
4182,OG171987
4183,OG34696
4184,OG15886
4185,OG152861
4186,OG1433
4187,OG12938
4188,OG195670
4189,OG37571
4190,OG3488
4191,OG121453
4192,OG217522
4193,OG58465
4194,OG8451
4195,OG1367
4196,OG157196
4197,OG5301
4198,OG4458
4199,OG133718
4200,OG161496
4201,OG1721
4202,OG6167
4203,OG170592
4204,OG7555
4205,OG5438
4206,OG234424
4207,OG2453
4208,OG7558
4209,OG11143
4210,OG202714
4211,OG1016
4212,OG3416
4213,OG3858
4214,OG2640
4215,OG10681
4216,OG6125
4217,OG30807
4218,OG25596
4219,OG1635
4220,OG9380
4221,OG1651
4222,OG82217
4223,OG2722
4224,OG219830
4225,OG3381
4226,OG1743
4227,OG15135
4228,OG3741
4229,OG1740
4230,OG2488
4231,OG8438
4232,OG32411
4233,OG60595
4234,OG33788
4235,OG55661
4236,OG98905
4237,OG143494
4238,OG3036
4239,OG4726
4240,OG11599
4241,OG127773
4242,OG200279
4243,OG3330
4244,OG5605
4245,OG1537
4246,OG22618
4247,OG160375
4248,OG3832
4249,OG226219
4250,OG186440
4251,OG136947
4252,OG28587
4253,OG103432
4254,OG1538
4255,OG20515
4256,OG173859
4257,OG179352
4258,OG4820
4259,OG181884
4260,OG135722
4261,OG1039
4262,OG7554
4263,OG63232
4264,OG1667
4265,OG2629
4266,OG10279
4267,OG5632
4268,OG38604
4269,OG2056
4270,OG1684
4271,OG3740
4272,OG231994
4273,OG61433
4274,OG14948
4275,OG182869
4276,OG201277
4277,OG3478
4278,OG11400
4279,OG1780
4280,OG40024
4281,OG9816
4282,OG83223
4283,OG1042
4284,OG7855
4285,OG71308
4286,OG2339
4287,OG55405
4288,OG233418
4289,OG2926
4290,OG213507
4291,OG19567
4292,OG91313
4293,OG197699
4294,OG5149
4295,OG1023
4296,OG189559
4297,OG207982
4298,OG5359
4299,OG2104
4300,OG179808
4301,OG19897
4302,OG111702
4303,OG1287
4304,OG4677
4305,OG125604
4306,OG1314
4307,OG45821
4308,OG149838
4309,OG92609
4310,OG47247
4311,OG2655
4312,OG19619
4313,OG131567
4314,OG142958
4315,OG1332
4316,OG179241
4317,OG1215
4318,OG1007
4319,OG15867
4320,OG22051
4321,OG2586
4322,OG1678
4323,OG90211
4324,OG127077
4325,OG220523
4326,OG212439
4327,OG53459
4328,OG16456
4329,OG19629
4330,OG122496
4331,OG10222
4332,OG30636
4333,OG13920
4334,OG17887
4335,OG25717
4336,OG2099
4337,OG2375
4338,OG11510
4339,OG3023
4340,OG3894
4341,OG44647
4342,OG4945
4343,OG64831
4344,OG132457
4345,OG22234
4346,OG3682
4347,OG49671
4348,OG40222
4349,OG2408
4350,OG5980
4351,OG4447
4352,OG4109
4353,OG60447
4354,OG32733
4355,OG7709
4356,OG3900
4357,OG4071
4358,OG88679
4359,OG10436
4360,OG223397
4361,OG1645
4362,OG1033
4363,OG169615
4364,OG2884
4365,OG234059
4366,OG218161
4367,OG31456
4368,OG12595
4369,OG9750
4370,OG2152
4371,OG229583
4372,OG1034
4373,OG155174
4374,OG3493
4375,OG151179
4376,OG3100
4377,OG51973
4378,OG20809
4379,OG87110
4380,OG67169
4381,OG8396
4382,OG99839
4383,OG25636
4384,OG221977
4385,OG190836
4386,OG4816
4387,OG15741
4388,OG49207
4389,OG32667
4390,OG213028
4391,OG1526
4392,OG41115
4393,OG1229
4394,OG16624
4395,OG187626
4396,OG1629
4397,OG157909
4398,OG86764
4399,OG71714
4400,OG1469
4401,OG2276
4402,OG4995
4403,OG20130
4404,OG5275
4405,OG5403
4406,OG53267
4407,OG1609
4408,OG31827
4409,OG1205
4410,OG192780
4411,OG223408
4412,OG144419
4413,OG232104
4414,OG12172
4415,OG2514
4416,OG2872
4417,OG12964
4418,OG30325
4419,OG2226
4420,OG131383
4421,OG4087
4422,OG4221
4423,OG5676
4424,OG141257
4425,OG3495
4426,OG1154
4427,OG118775
4428,OG7226
4429,OG34844
4430,OG176219
4431,OG7247
4432,OG2791
4433,OG1488
4434,OG2971
4435,OG204743
4436,OG5162
4437,OG134449
4438,OG30526
4439,OG13115
4440,OG184165
4441,OG3702
4442,OG5612
4443,OG43173
4444,OG60587
4445,OG8309
4446,OG1086
4447,OG22583
4448,OG108266
4449,OG3394
4450,OG159798
4451,OG113496
4452,OG31912
4453,OG2721
4454,OG51483
4455,OG41248
4456,OG17145
4457,OG44682
4458,OG33740
4459,OG83661
4460,OG122962
4461,OG2062
4462,OG27430
4463,OG3137
4464,OG116145
4465,OG6900
4466,OG1493
4467,OG16425
4468,OG97656
4469,OG2910
4470,OG7024
4471,OG36622
4472,OG1518
4473,OG9128
4474,OG2530
4475,OG134967
4476,OG75762
4477,OG47273
4478,OG126384
4479,OG2390
4480,OG31691
4481,OG13539
4482,OG2506
4483,OG3104
4484,OG61173
4485,OG5327
4486,OG122861
4487,OG11895
4488,OG32682
4489,OG2879
4490,OG14565
4491,OG1998
4492,OG230099
4493,OG210662
4494,OG17972
4495,OG4293
4496,OG1891
4497,OG14556
4498,OG15930
4499,OG106872
4500,OG3473
4501,OG2703
4502,OG196979
4503,OG33337
4504,OG154651
4505,OG216094
4506,OG1358
4507,OG13327
4508,OG156881
4509,OG17245
4510,OG99267
4511,OG1195
4512,OG144924
4513,OG134140
4514,OG22701
4515,OG188017
4516,OG2562
4517,OG184929
4518,OG3907
4519,OG214774
4520,OG1098
4521,OG26041
4522,OG2962
4523,OG199159
4524,OG94435
4525,OG1595
4526,OG16262
4527,OG32237
4528,OG43377
4529,OG118460
4530,OG3061
4531,OG15802
4532,OG94592
4533,OG93441
4534,OG63687
4535,OG17693
4536,OG4679
4537,OG3443
4538,OG133410
4539,OG190457
4540,OG3971
4541,OG32910
4542,OG2957
4543,OG153771
4544,OG10518
4545,OG106856
4546,OG10859
4547,OG22486
4548,OG6241
4549,OG38349
4550,OG10184
4551,OG2667
4552,OG5578
4553,OG1035
4554,OG2097
4555,OG3611
4556,OG17704
4557,OG3144
4558,OG151573
4559,OG2939
4560,OG189841
4561,OG1801
4562,OG64076
4563,OG62760
4564,OG44723
4565,OG221057
4566,OG46251
4567,OG5242
4568,OG116596
4569,OG2634
4570,OG23991
4571,OG1896
4572,OG83178
4573,OG27453
4574,OG131602
4575,OG205050
4576,OG34956
4577,OG2194
4578,OG14313
4579,OG3494
4580,OG2127
4581,OG54234
4582,OG1602
4583,OG3978
4584,OG233891
4585,OG3848
4586,OG4089
4587,OG5021
4588,OG105418
4589,OG21849
4590,OG11936
4591,OG15074
4592,OG190334
4593,OG1663
4594,OG5292
4595,OG1463
4596,OG19052
4597,OG68466
4598,OG210591
4599,OG7824
4600,OG18912
4601,OG1360
4602,OG170331
4603,OG5441
4604,OG25305
4605,OG6140
4606,OG25828
4607,OG82370
4608,OG198364
4609,OG66030
4610,OG184828
4611,OG14419
4612,OG216389
4613,OG1945
4614,OG43687
4615,OG1308
4616,OG133029
4617,OG3587
4618,OG5668
4619,OG1994
4620,OG6742
4621,OG62604
4622,OG2428
4623,OG41574
4624,OG108683
4625,OG11094
4626,OG147639
4627,OG26721
4628,OG4951
4629,OG3538
4630,OG2321
4631,OG1824
4632,OG10229
4633,OG172032
4634,OG45397
4635,OG36591
4636,OG17718
4637,OG3829
4638,OG3812
4639,OG2100
4640,OG4004
4641,OG11329
4642,OG2486
4643,OG3525
4644,OG99978
4645,OG1818
4646,OG1627
4647,OG17953
4648,OG42342
4649,OG3155
4650,OG1779
4651,OG96650
4652,OG143606
4653,OG2292
4654,OG3216
4655,OG1863
4656,OG232551
4657,OG9460
4658,OG1679
4659,OG1397
4660,OG67825
4661,OG57146
4662,OG3181
4663,OG215502
4664,OG1206
4665,OG171326
4666,OG3811
4667,OG4615
4668,OG5609
4669,OG132456
4670,OG4239
4671,OG50612
4672,OG5478
4673,OG93868
4674,OG1625
4675,OG1997
4676,OG1197
4677,OG26368
4678,OG22987
4679,OG3549
4680,OG7660
4681,OG34962
4682,OG26820
4683,OG205776
4684,OG3285
4685,OG112539
4686,OG187768
4687,OG69698
4688,OG30493
4689,OG126204
4690,OG168175
4691,OG3612
4692,OG1948
4693,OG125213
4694,OG27861
4695,OG2317
4696,OG206509
4697,OG128435
4698,OG1080
4699,OG79222
4700,OG25587
4701,OG3342
4702,OG2931
4703,OG2528
4704,OG54584
4705,OG157622
4706,OG5342
4707,OG1429
4708,OG186775
4709,OG9475
4710,OG180813
4711,OG1964
4712,OG2981
4713,OG1339
4714,OG103766
4715,OG2496
4716,OG93544
4717,OG2183
4718,OG120195
4719,OG95296
4720,OG226939
4721,OG3897
4722,OG31447
4723,OG5000
4724,OG42532
4725,OG2903
4726,OG9595
4727,OG2901
4728,OG1961
4729,OG11962
4730,OG4533
4731,OG1584
4732,OG220437
4733,OG1119
4734,OG19639
4735,OG1603
4736,OG82812
4737,OG1789
4738,OG17764
4739,OG7063
4740,OG4592
4741,OG218313
4742,OG49700
4743,OG1076
4744,OG1815
4745,OG6114
4746,OG133025
4747,OG5322
4748,OG1499
4749,OG8774
4750,OG10917
4751,OG202086
4752,OG127623
4753,OG41240
4754,OG53310
4755,OG203840
4756,OG19549
4757,OG60214
4758,OG4836
4759,OG14970
4760,OG133255
4761,OG213560
4762,OG3105
4763,OG3451
4764,OG221407
4765,OG91997
4766,OG22116
4767,OG17660
4768,OG1333
4769,OG1109
4770,OG1090
4771,OG30865
4772,OG33813
4773,OG2124
4774,OG110586
4775,OG38719
4776,OG4889
4777,OG6786
4778,OG1126
4779,OG1053
4780,OG21959
4781,OG233939
4782,OG5355
4783,OG2343
4784,OG233457
4785,OG3677
4786,OG1167
4787,OG4718
4788,OG158794
4789,OG159049
4790,OG1507
4791,OG2223
4792,OG190041
4793,OG1015
4794,OG5170
4795,OG123272
4796,OG1714
4797,OG1697
4798,OG57167
4799,OG195398
4800,OG41432
4801,OG95537
4802,OG28446
4803,OG2082
4804,OG5299
4805,OG46366
4806,OG6854
4807,OG11285
4808,OG15822
4809,OG4822
4810,OG1846
4811,OG1026
4812,OG70689
4813,OG2162
4814,OG3464
4815,OG2500
4816,OG4644
4817,OG36217
4818,OG3377
4819,OG4176
4820,OG126430
4821,OG4698
4822,OG4776
4823,OG221454
4824,OG2766
4825,OG110669
4826,OG9476
4827,OG1943
4828,OG190826
4829,OG10495
4830,OG126390
4831,OG9983
4832,OG30387
4833,OG2333
4834,OG232717
4835,OG40797
4836,OG13627
4837,OG97038
4838,OG6206
4839,OG46081
4840,OG11526
4841,OG83973
4842,OG26208
4843,OG152366
4844,OG2337
4845,OG223801
4846,OG4336
4847,OG54290
4848,OG1662
4849,OG2665
4850,OG1164
4851,OG1270
4852,OG3856
4853,OG1459
4854,OG4928
4855,OG1666
4856,OG43644
4857,OG61278
4858,OG2034
4859,OG111082
4860,OG164386
4861,OG1522
4862,OG3355
4863,OG52436
4864,OG1100
4865,OG1909
4866,OG1884
4867,OG12200
4868,OG192787
4869,OG4173
4870,OG1256
4871,OG77968
4872,OG206452
4873,OG1242
4874,OG2619
4875,OG4224
4876,OG74737
4877,OG1328
4878,OG57921
4879,OG171526
4880,OG178307
4881,OG8817
4882,OG107766
4883,OG4665
4884,OG3303
4885,OG1048
4886,OG7159
4887,OG127429
4888,OG30166
4889,OG79113
4890,OG12496
4891,OG140878
4892,OG1025
4893,OG1845
4894,OG116829
4895,OG138446
4896,OG156376
4897,OG2511
4898,OG26410
4899,OG9498
4900,OG166657
4901,OG1532
4902,OG19246
4903,OG5972
4904,OG119336
4905,OG38644
4906,OG1680
4907,OG143759
4908,OG228612
4909,OG5619
4910,OG1437
4911,OG226448
4912,OG5853
4913,OG193043
4914,OG12601
4915,OG4864
4916,OG1786
4917,OG12276
4918,OG2519
4919,OG177627
4920,OG234382
4921,OG2348
4922,OG6892
4923,OG2154
4924,OG60979
4925,OG175991
4926,OG185187
4927,OG80474
4928,OG5122
4929,OG1152
4930,OG5158
4931,OG233590
4932,OG9530
4933,OG2262
4934,OG46749
4935,OG2267
4936,OG30780
4937,OG4705
4938,OG67657
4939,OG52036
4940,OG41414
4941,OG2113
4942,OG78860
4943,OG126141
4944,OG137569
4945,OG202158
4946,OG7232
4947,OG169365
4948,OG5071
4949,OG40102
4950,OG126306
4951,OG105255
4952,OG1520
4953,OG212015
4954,OG11076
4955,OG14604
4956,OG8269
4957,OG1688
4958,OG2109
4959,OG141598
4960,OG55906
4961,OG3409
4962,OG10425
4963,OG4799
4964,OG7583
4965,OG8563
4966,OG3055
4967,OG2589
4968,OG3638
4969,OG127662
4970,OG39616
4971,OG83866
4972,OG26378
4973,OG2547
4974,OG13874
4975,OG212632
4976,OG7730
4977,OG1329
4978,OG1795
4979,OG2084
4980,OG1414
4981,OG1340
4982,OG115338
4983,OG13124
4984,OG1014
4985,OG216304
4986,OG212595
4987,OG3306
4988,OG108082
4989,OG133258
4990,OG1515
4991,OG47815
4992,OG1959
4993,OG221237
4994,OG1141
4995,OG19632
4996,OG103775
4997,OG11870
4998,OG13111
4999,OG209590
5000,OG86043
5001,OG211817
5002,OG11690
5003,OG3663
5004,OG164987
5005,OG5347
5006,OG78500
5007,OG1012
5008,OG71527
5009,OG139441
5010,OG40811
5011,OG2588
5012,OG55624
5013,OG1874
5014,OG2175
5015,OG1749
5016,OG144406
5017,OG27850
5018,OG138224
5019,OG19095
5020,OG117293
5021,OG10735
5022,OG132305
5023,OG13754
5024,OG1837
5025,OG7673
5026,OG5267
5027,OG147693
5028,OG31306
5029,OG2929
5030,OG113978
5031,OG17166
5032,OG170185
5033,OG170836
5034,OG3786
5035,OG2299
5036,OG3922
5037,OG80767
5038,OG51961
5039,OG15625
5040,OG1471
5041,OG41194
5042,OG147987
5043,OG42607
5044,OG11974
5045,OG219328
5046,OG191777
5047,OG126221
5048,OG7962
5049,OG97622
5050,OG218857
5051,OG4842
5052,OG2147
5053,OG224239
5054,OG202021
5055,OG25666
5056,OG6408
5057,OG199429
5058,OG2999
5059,OG18360
5060,OG1557
5061,OG1168
5062,OG19613
5063,OG136127
5064,OG2687
5065,OG18451
5066,OG2227
5067,OG1785
5068,OG11516
5069,OG2775
5070,OG55526
5071,OG62428
5072,OG4463
5073,OG13645
5074,OG60479
5075,OG166578
5076,OG120363
5077,OG2495
5078,OG61293
5079,OG22537
5080,OG1719
5081,OG5616
5082,OG54636
5083,OG91001
5084,OG5283
5085,OG3368
5086,OG13846
5087,OG12675
5088,OG39775
5089,OG25529
5090,OG10445
5091,OG39914
5092,OG29844
5093,OG4274
5094,OG29649
5095,OG2718
5096,OG1763
5097,OG26768
5098,OG23381
5099,OG1380
5100,OG3310
5101,OG1558
5102,OG17224
5103,OG4078
5104,OG149360
5105,OG4761
5106,OG4122
5107,OG109327
5108,OG131582
5109,OG169570
5110,OG2163
5111,OG4387
5112,OG26314
5113,OG1017
5114,OG208479
5115,OG3714
5116,OG39154
5117,OG219068
5118,OG228021
5119,OG89896
5120,OG128420
5121,OG136306
5122,OG183071
5123,OG219781
5124,OG43494
5125,OG26080
5126,OG142290
5127,OG189124
5128,OG43026
5129,OG160082
5130,OG40926
5131,OG111642
5132,OG1071
5133,OG1962
5134,OG5634
5135,OG3737
5136,OG225518
5137,OG33528
5138,OG134144
5139,OG1214
5140,OG180478
5141,OG2717
5142,OG22395
5143,OG1400
5144,OG3874
5145,OG25338
5146,OG28965
5147,OG3352
5148,OG61331
5149,OG1691
5150,OG1655
5151,OG1699
5152,OG116275
5153,OG8561
5154,OG225780
5155,OG2045
5156,OG209789
5157,OG1251
5158,OG1517
5159,OG25859
5160,OG2557
5161,OG204918
5162,OG129561
5163,OG1064
5164,OG135367
5165,OG1614
5166,OG201937
5167,OG67969
5168,OG215399
5169,OG39606
5170,OG35102
5171,OG10854
5172,OG2263
5173,OG47922
5174,OG10672
5175,OG77591
5176,OG80144
5177,OG66246
5178,OG3118
5179,OG142901
5180,OG5419
5181,OG6843
5182,OG152816
5183,OG66633
5184,OG8936
5185,OG53276
5186,OG10149
5187,OG146928
5188,OG4020
5189,OG7512
5190,OG180753
5191,OG3046
5192,OG60494
5193,OG48356
5194,OG95582
5195,OG194761
5196,OG1767
5197,OG2346
5198,OG4572
5199,OG46507
5200,OG4098
5201,OG3750
5202,OG3806
5203,OG67523
5204,OG6112
5205,OG75989
5206,OG79923
5207,OG170505
5208,OG154178
5209,OG127595
5210,OG1748
5211,OG171467
5212,OG191392
5213,OG3063
5214,OG124038
5215,OG2484
5216,OG60992
5217,OG1649
5218,OG2338
5219,OG27855
5220,OG43314
5221,OG60929
5222,OG183225
5223,OG13834
5224,OG4498
5225,OG1375
5226,OG1622
5227,OG86076
5228,OG232544
5229,OG129201
5230,OG202992
5231,OG4769
5232,OG227579
5233,OG2532
5234,OG103444
5235,OG191422
5236,OG2631
5237,OG9067
5238,OG82970
5239,OG3298
5240,OG12503
5241,OG208294
5242,OG1384
5243,OG40126
5244,OG10226
5245,OG165993
5246,OG21613
5247,OG57122
5248,OG96677
5249,OG1276
5250,OG128782
5251,OG216478
5252,OG45030
5253,OG153602
5254,OG7266
5255,OG45430
5256,OG25798
5257,OG41153
5258,OG2853
5259,OG8917
5260,OG48265
5261,OG4102
5262,OG126955
5263,OG6849
5264,OG1774
5265,OG4873
5266,OG175142
5267,OG93611
5268,OG13634
5269,OG26644
5270,OG144412
5271,OG2181
5272,OG3617
5273,OG141942
5274,OG2930
5275,OG88686
5276,OG2628
5277,OG1754
5278,OG130826
5279,OG201438
5280,OG43738
5281,OG1224
5282,OG1849
5283,OG1718
5284,OG38441
5285,OG137254
5286,OG1153
5287,OG73763
5288,OG2067
5289,OG4750
5290,OG197821
5291,OG3240
5292,OG8742
5293,OG2442
5294,OG105099
5295,OG5969
5296,OG8010
5297,OG169073
5298,OG7484
5299,OG167109
5300,OG2860
5301,OG232607
5302,OG136319
5303,OG142715
5304,OG205762
5305,OG199711
5306,OG100712
5307,OG125047
5308,OG12962
5309,OG2856
5310,OG88265
5311,OG179764
5312,OG1854
5313,OG183910
5314,OG6805
5315,OG17804
5316,OG24343
5317,OG2658
5318,OG5087
5319,OG1410
5320,OG4369
5321,OG112788
5322,OG4156
5323,OG167341
5324,OG1836
5325,OG4140
5326,OG3441
5327,OG3761
5328,OG2036
5329,OG3326
5330,OG2725
5331,OG119329
5332,OG2200
5333,OG1724
5334,OG41200
5335,OG4605
5336,OG127981
5337,OG10234
5338,OG11639
5339,OG45794
5340,OG63521
5341,OG121020
5342,OG7580
5343,OG5495
5344,OG2520
5345,OG2023
5346,OG4468
5347,OG4670
5348,OG16031
5349,OG3615
